SURVEY: DES   
SNID:   187837   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 51 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56281.160  g NULL   2.857e+00   2.074e+00  
OBS:  56281.184  r NULL   1.206e+00   1.274e+00  
OBS:  56281.203  i NULL   2.945e+00   1.802e+00  
OBS:  56281.227  z NULL   5.684e+00   2.294e+00  
OBS:  56288.086  g NULL   3.527e-01   4.850e+00  
OBS:  56288.094  r NULL   6.616e+00   2.119e+00  
OBS:  56288.109  i NULL   6.539e+00   3.063e+00  
OBS:  56288.141  z NULL   1.290e+01   2.596e+00  
OBS:  56289.227  g NULL  -4.885e+00   6.492e+00  
OBS:  56289.242  r NULL   6.486e+00   2.706e+00  
OBS:  56289.258  i NULL   6.281e+00   5.087e+00  
OBS:  56292.035  z NULL   1.096e+01   2.073e+00  
OBS:  56292.141  g NULL   6.963e+00   3.059e+00  
OBS:  56292.156  r NULL   1.022e+01   1.754e+00  
OBS:  56292.172  i NULL   8.663e+00   2.661e+00  
OBS:  56303.039  g NULL   6.139e+00   1.389e+00  
OBS:  56303.051  r NULL   2.432e+01   1.026e+00  
OBS:  56303.070  i NULL   9.442e+00   1.429e+00  
OBS:  56303.094  z NULL   9.742e+00   2.218e+00  
OBS:  56311.043  g NULL   6.581e+00   2.679e+00  
OBS:  56311.055  r NULL   2.118e+01   1.559e+00  
OBS:  56311.074  i NULL   1.368e+01   2.405e+00  
OBS:  56311.098  z NULL   1.004e+01   2.443e+00  
OBS:  56317.125  g NULL   9.571e+00   4.224e+00  
OBS:  56317.141  r NULL   2.311e+01   1.918e+00  
OBS:  56318.109  i NULL   1.616e+01   2.800e+00  
OBS:  56318.141  z NULL   9.348e+00   2.982e+00  
OBS:  56321.090  g NULL   1.886e+00   6.633e+00  
OBS:  56321.098  r NULL   2.064e+01   2.927e+00  
OBS:  56321.109  i NULL   1.315e+01   3.416e+00  
OBS:  56321.141  z NULL   1.665e+01   2.975e+00  
OBS:  56332.039  g NULL   5.878e+00   1.475e+00  
OBS:  56332.051  r NULL   1.893e+01   1.052e+00  
OBS:  56332.070  i NULL   1.298e+01   1.607e+00  
OBS:  56332.094  z NULL   1.792e+01   2.600e+00  
OBS:  56340.043  g NULL   5.455e+00   2.756e+00  
OBS:  56340.055  r NULL   1.940e+01   1.694e+00  
OBS:  56340.074  i NULL   1.542e+01   2.739e+00  
OBS:  56340.098  z NULL   1.926e+01   3.004e+00  
OBS:  56348.055  g NULL   6.175e+00   3.256e+00  
OBS:  56348.070  r NULL   1.670e+01   2.127e+00  
OBS:  56349.004  i NULL   1.589e+01   2.376e+00  
OBS:  56349.027  z NULL   1.717e+01   2.450e+00  
OBS:  56350.043  g NULL   1.103e+01   3.844e+00  
OBS:  56350.055  r NULL   1.580e+01   1.845e+00  
OBS:  56350.070  i NULL   1.228e+01   3.170e+00  
OBS:  56350.098  z NULL   1.573e+01   4.869e+00  
OBS:  56351.043  g NULL   3.454e+00   3.355e+00  
OBS:  56351.055  r NULL   1.637e+01   1.794e+00  
OBS:  56351.070  i NULL   1.451e+01   3.073e+00  
OBS:  56351.098  z NULL   1.750e+01   4.793e+00  
