SURVEY: DES   
SNID:   125223   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      34.500000  deg 
DECL:    -5.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0227    MW E(B-V) 
REDSHIFT_SPEC:     0.3410 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 100 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56177.172  g NULL   7.230e+01   5.021e+00  
OBS:  56177.188  r NULL   1.216e+02   5.812e+00  
OBS:  56177.203  i NULL   1.246e+02   5.924e+00  
OBS:  56177.234  z NULL   1.161e+02   5.171e+00  
OBS:  56179.172  g NULL   8.531e+01   2.836e+00  
OBS:  56179.312  r NULL   1.390e+02   4.020e+00  
OBS:  56179.328  i NULL   1.461e+02   5.025e+00  
OBS:  56179.359  z NULL   1.217e+02   4.192e+00  
OBS:  56187.156  g NULL   7.198e+01   2.274e+00  
OBS:  56187.172  r NULL   1.600e+02   3.269e+00  
OBS:  56187.188  i NULL   1.696e+02   3.714e+00  
OBS:  56187.211  z NULL   1.230e+02   3.169e+00  
OBS:  56189.148  g NULL   5.161e+01   9.866e+00  
OBS:  56189.160  r NULL   1.500e+02   4.828e+00  
OBS:  56189.176  i NULL   1.486e+02   8.571e+00  
OBS:  56189.203  z NULL   1.169e+02   5.179e+00  
OBS:  56194.121  g NULL   4.050e+01   3.888e+00  
OBS:  56194.129  r NULL   1.161e+02   3.231e+00  
OBS:  56200.156  i NULL   9.018e+01   8.246e+00  
OBS:  56200.180  z NULL   6.559e+01   5.769e+00  
OBS:  56207.156  g NULL   4.725e+00   2.294e+00  
OBS:  56207.172  r NULL   4.702e+01   1.845e+00  
OBS:  56209.191  i NULL   8.016e+01   2.628e+00  
OBS:  56209.215  z NULL   7.048e+01   2.569e+00  
OBS:  56215.164  g NULL   7.357e+00   1.612e+00  
OBS:  56215.180  r NULL   2.688e+01   1.222e+00  
OBS:  56217.152  i NULL   5.270e+01   1.729e+00  
OBS:  56217.191  z NULL   5.581e+01   2.101e+00  
OBS:  56221.062  g NULL  -4.230e+00   4.492e+00  
OBS:  56221.074  r NULL   2.169e+01   3.609e+00  
OBS:  56221.195  i NULL   4.948e+01   1.350e+01  
