SURVEY: DES   
SNID:   58952   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 54 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56248.305  r NULL   1.342e+01   2.398e+00  
OBS:  56248.316  i NULL   8.349e+00   4.235e+00  
OBS:  56258.152  g NULL   9.470e+00   1.265e+01  
OBS:  56258.168  z NULL   1.900e+01   5.997e+00  
OBS:  56258.273  r NULL   2.081e+01   7.796e+00  
OBS:  56258.281  i NULL   1.379e+01   1.263e+01  
OBS:  56261.266  g NULL   2.390e+01   1.012e+01  
OBS:  56261.273  r NULL   3.848e+01   4.263e+00  
OBS:  56261.281  i NULL   3.041e+01   7.061e+00  
OBS:  56261.289  z NULL   2.576e+01   4.921e+00  
OBS:  56275.152  g NULL   3.272e+01   3.456e+00  
OBS:  56275.172  r NULL   3.918e+01   2.394e+00  
OBS:  56275.191  i NULL   4.047e+01   4.574e+00  
OBS:  56275.203  z NULL   4.486e+01   5.398e+00  
OBS:  56283.203  g NULL   1.898e+01   6.336e+00  
OBS:  56283.211  r NULL   3.510e+01   3.413e+00  
OBS:  56283.215  i NULL   4.029e+01   5.879e+00  
OBS:  56283.223  z NULL   4.591e+01   5.123e+00  
OBS:  56288.199  g NULL   1.566e+01   1.181e+01  
OBS:  56288.215  r NULL   3.558e+01   6.227e+00  
OBS:  56289.109  i NULL   4.569e+01   7.141e+00  
OBS:  56289.125  z NULL   4.051e+01   5.481e+00  
OBS:  56292.098  g NULL   2.294e+01   1.170e+01  
OBS:  56292.102  r NULL   2.235e+01   4.872e+00  
OBS:  56292.191  i NULL   3.028e+01   5.642e+00  
OBS:  56292.199  z NULL   3.384e+01   5.203e+00  
OBS:  56304.051  g NULL   4.775e+00   2.527e+00  
OBS:  56304.055  r NULL   1.719e+01   1.715e+00  
OBS:  56304.070  i NULL   2.217e+01   2.560e+00  
OBS:  56304.086  z NULL   1.751e+01   3.954e+00  
OBS:  56312.055  g NULL   1.699e+01   7.583e+00  
OBS:  56312.066  r NULL   1.389e+01   2.986e+00  
OBS:  56312.090  i NULL   1.772e+01   5.038e+00  
OBS:  56312.113  z NULL   2.256e+01   5.449e+00  
OBS:  56320.043  g NULL   5.769e+00   6.172e+00  
OBS:  56320.051  r NULL   1.004e+01   2.509e+00  
OBS:  56320.059  i NULL   1.340e+01   3.668e+00  
OBS:  56320.070  z NULL   2.069e+01   4.415e+00  
OBS:  56328.047  g NULL   4.100e+00   3.353e+00  
OBS:  56328.055  r NULL   1.281e+01   2.427e+00  
OBS:  56328.070  i NULL   2.994e+00   4.050e+00  
OBS:  56328.086  z NULL   1.069e+01   6.787e+00  
OBS:  56336.062  g NULL   1.127e+00   3.701e+00  
OBS:  56336.082  r NULL   7.069e+00   3.017e+00  
OBS:  56337.062  i NULL   1.100e+01   2.938e+00  
OBS:  56337.078  z NULL   8.458e+00   3.753e+00  
OBS:  56345.039  g NULL  -4.805e+00   7.140e+00  
OBS:  56345.055  r NULL   8.286e+00   3.777e+00  
OBS:  56346.055  i NULL   4.386e+00   5.988e+00  
OBS:  56348.027  z NULL   1.489e+01   5.029e+00  
OBS:  56350.023  g NULL  -2.193e+00   6.829e+00  
OBS:  56350.027  r NULL  -1.484e+00   3.938e+00  
OBS:  56350.035  i NULL  -3.126e-01   6.683e+00  
OBS:  56351.023  z NULL   1.232e+01   6.102e+00  
