SURVEY: DES   
SNID:   44816   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      34.500000  deg 
DECL:    -5.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0227    MW E(B-V) 
REDSHIFT_SPEC:     0.4281 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 23 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56305.094  g NULL   4.784e+00   1.654e+00  
OBS:  56305.102  r NULL   9.617e+00   1.318e+00  
OBS:  56305.113  i NULL   1.289e+01   2.207e+00  
OBS:  56306.043  z NULL   1.620e+01   2.729e+00  
OBS:  56313.047  g NULL   2.573e+01   5.997e+00  
OBS:  56313.055  r NULL   4.496e+01   2.674e+00  
OBS:  56313.090  i NULL   6.184e+01   3.299e+00  
OBS:  56317.066  z NULL   8.409e+01   4.532e+00  
OBS:  56321.035  g NULL   7.832e+01   3.338e+00  
OBS:  56321.043  r NULL   1.100e+02   2.495e+00  
OBS:  56321.066  i NULL   1.238e+02   3.992e+00  
OBS:  56326.039  z NULL   1.227e+02   3.474e+00  
OBS:  56333.043  g NULL   4.779e+01   2.104e+00  
OBS:  56333.051  r NULL   1.141e+02   2.570e+00  
OBS:  56334.043  i NULL   1.470e+02   3.525e+00  
OBS:  56335.043  z NULL   1.116e+02   3.975e+00  
OBS:  56344.992  g NULL   2.012e+01   4.358e+00  
OBS:  56345.000  r NULL   5.949e+01   2.187e+00  
OBS:  56345.016  i NULL   1.018e+02   3.954e+00  
OBS:  56345.992  z NULL   6.693e+01   3.908e+00  
OBS:  56349.996  g NULL   1.396e+01   3.982e+00  
OBS:  56350.004  r NULL   3.994e+01   2.203e+00  
OBS:  56350.996  i NULL   8.008e+01   3.384e+00  
