SURVEY: DES   
SNID:   2508   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      36.750000  deg 
DECL:    -4.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0283    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 77 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.188  g NULL   5.208e+00   9.410e+00  
OBS:  56178.195  r NULL   1.121e+01   7.180e+00  
OBS:  56178.203  i NULL   1.186e+01   6.841e+00  
OBS:  56178.211  z NULL   2.195e+01   7.931e+00  
OBS:  56180.172  g NULL   2.048e+00   4.023e+00  
OBS:  56180.188  r NULL   1.786e+01   3.201e+00  
OBS:  56180.195  i NULL   7.385e+00   4.403e+00  
OBS:  56180.203  z NULL   2.062e+01   4.981e+00  
OBS:  56188.148  g NULL  -2.397e+01   1.796e+01  
OBS:  56188.289  r NULL   1.196e+01   4.012e+00  
OBS:  56188.297  i NULL   1.982e+01   8.147e+00  
OBS:  56188.312  z NULL   1.928e+01   5.409e+00  
OBS:  56194.145  g NULL   5.464e+00   4.684e+00  
OBS:  56194.156  r NULL   7.791e+00   2.768e+00  
OBS:  56194.172  i NULL   6.031e+00   4.637e+00  
OBS:  56194.188  z NULL   2.130e+01   4.484e+00  
OBS:  56207.188  g NULL   1.712e+00   4.368e+00  
OBS:  56207.195  r NULL   1.061e+01   3.471e+00  
OBS:  56207.203  i NULL   2.623e+01   6.270e+00  
OBS:  56207.219  z NULL   1.353e+01   5.960e+00  
OBS:  56215.195  g NULL  -1.260e+00   2.686e+00  
OBS:  56215.203  r NULL   1.166e+01   2.193e+00  
OBS:  56215.211  i NULL   9.702e+00   2.649e+00  
OBS:  56215.227  z NULL   1.524e+01   3.441e+00  
OBS:  56221.090  g NULL   4.779e+00   6.271e+00  
OBS:  56221.105  r NULL   5.257e+00   5.086e+00  
OBS:  56221.113  i NULL   9.810e+00   5.585e+00  
OBS:  56221.117  z NULL   1.145e+01   7.710e+00  
OBS:  56222.270  g NULL  -6.938e+00   7.734e+00  
OBS:  56222.273  r NULL   1.131e+01   5.706e+00  
OBS:  56222.281  i NULL   3.327e+01   1.700e+01  
OBS:  56222.289  z NULL   2.599e+01   8.082e+00  
OBS:  56228.234  g NULL   2.351e+01   1.235e+01  
OBS:  56228.242  r NULL  -1.725e+00   5.573e+00  
OBS:  56228.258  i NULL   2.060e+01   1.203e+01  
OBS:  56228.270  z NULL   1.166e+01   6.654e+00  
OBS:  56229.258  g NULL   2.720e+01   1.722e+01  
OBS:  56229.270  r NULL   7.135e+00   8.068e+00  
OBS:  56229.285  i NULL   3.579e+01   1.508e+01  
OBS:  56229.297  z NULL   1.377e+00   8.901e+00  
OBS:  56230.273  g NULL   8.026e+00   1.383e+01  
OBS:  56230.277  r NULL   1.307e+01   6.413e+00  
OBS:  56230.285  i NULL   2.008e+01   1.120e+01  
OBS:  56230.293  z NULL   1.073e+01   6.162e+00  
OBS:  56231.242  g NULL   3.669e+00   9.778e+00  
OBS:  56231.258  r NULL   8.856e-01   4.949e+00  
OBS:  56231.273  i NULL  -8.177e+00   9.660e+00  
OBS:  56231.277  z NULL   2.827e+00   5.307e+00  
OBS:  56235.242  g NULL   3.889e+00   6.868e+00  
OBS:  56235.258  r NULL   9.950e+00   3.920e+00  
OBS:  56235.270  i NULL   1.289e+01   7.255e+00  
OBS:  56235.277  z NULL   1.886e+01   6.991e+00  
OBS:  56236.258  g NULL  -6.571e+00   6.538e+00  
OBS:  56236.270  r NULL   4.476e+00   4.259e+00  
OBS:  56236.277  i NULL   1.270e+01   6.004e+00  
OBS:  56236.285  z NULL   1.386e+01   7.810e+00  
OBS:  56237.289  g NULL  -1.901e+01   2.675e+01  
OBS:  56237.297  r NULL   1.003e+01   4.068e+01  
OBS:  56237.301  i NULL  -1.938e+01   4.383e+01  
OBS:  56237.316  z NULL   7.867e+00   2.567e+01  
OBS:  56238.301  g NULL   9.906e+01   4.139e+01  
OBS:  56238.316  r NULL   8.342e+00   1.369e+01  
OBS:  56238.328  i NULL   1.589e+01   7.943e+00  
OBS:  56243.027  z NULL   4.893e+00   7.823e+00  
OBS:  56243.309  g NULL  -1.219e+00   4.499e+00  
OBS:  56244.027  r NULL   1.204e+01   4.116e+00  
OBS:  56244.031  i NULL   4.073e+00   6.620e+00  
OBS:  56244.273  g NULL   1.892e+00   4.063e+00  
OBS:  56244.277  z NULL   5.658e+00   6.057e+00  
OBS:  56245.293  g NULL   8.981e+00   1.379e+01  
OBS:  56245.309  r NULL   8.798e+00   1.011e+01  
OBS:  56246.027  i NULL   1.444e+01   3.711e+00  
OBS:  56246.035  z NULL   1.432e+01   4.303e+00  
OBS:  56247.207  g NULL   4.314e+00   2.994e+00  
OBS:  56247.215  r NULL   1.230e+01   2.303e+00  
OBS:  56254.160  i NULL   1.397e+01   4.928e+00  
OBS:  56254.172  z NULL   1.770e+01   4.031e+00  
