SURVEY: DES   
SNID:   100985   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      34.500000  deg 
DECL:    -5.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0227    MW E(B-V) 
REDSHIFT_SPEC:     0.5008 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 11 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56333.043  g NULL  -1.889e+00   1.818e+00  
OBS:  56333.051  r NULL   4.004e+00   1.387e+00  
OBS:  56334.043  i NULL   7.869e+00   2.183e+00  
OBS:  56335.043  z NULL   8.598e+00   3.384e+00  
OBS:  56344.992  g NULL   2.412e+01   4.371e+00  
OBS:  56345.000  r NULL   5.826e+01   2.175e+00  
OBS:  56345.016  i NULL   5.654e+01   3.618e+00  
OBS:  56345.992  z NULL   5.217e+01   3.828e+00  
OBS:  56349.996  g NULL   5.391e+01   4.129e+00  
OBS:  56350.004  r NULL   8.962e+01   2.677e+00  
OBS:  56350.996  i NULL   9.368e+01   3.506e+00  
