SURVEY: DES   
SNID:   90666   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.5352 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 95 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   3.027e+01   1.054e+01  
OBS:  56178.250  r NULL   1.255e+02   8.220e+00  
OBS:  56178.266  i NULL   6.899e+01   9.417e+00  
OBS:  56179.211  z NULL   9.129e+01   5.607e+00  
OBS:  56180.219  g NULL   4.511e+01   3.432e+00  
OBS:  56180.234  r NULL   1.223e+02   3.410e+00  
OBS:  56180.250  i NULL   8.201e+01   4.610e+00  
OBS:  56188.191  z NULL   1.072e+02   2.741e+01  
OBS:  56188.340  g NULL   3.922e+01   2.567e+01  
OBS:  56188.355  r NULL   1.275e+02   4.876e+00  
OBS:  56189.195  i NULL   6.693e+01   3.101e+01  
OBS:  56194.215  g NULL   1.448e+01   4.812e+00  
OBS:  56194.223  r NULL   9.210e+01   5.763e+00  
OBS:  56194.227  z NULL   8.351e+01   6.744e+00  
OBS:  56200.234  i NULL   7.085e+01   1.207e+01  
OBS:  56208.160  g NULL   6.313e+00   2.993e+00  
OBS:  56208.176  r NULL   4.439e+01   2.604e+00  
OBS:  56208.191  z NULL   5.410e+01   5.050e+00  
OBS:  56210.156  i NULL   4.480e+01   7.087e+00  
OBS:  56216.164  g NULL   5.658e+00   2.698e+00  
OBS:  56216.176  r NULL   2.485e+01   2.111e+00  
OBS:  56216.191  z NULL   4.947e+01   4.159e+00  
OBS:  56219.211  i NULL   3.398e+01   3.075e+00  
OBS:  56221.148  g NULL   1.419e-01   1.592e+01  
OBS:  56221.160  r NULL   6.107e+00   6.063e+00  
OBS:  56221.176  z NULL   5.662e+01   1.544e+01  
OBS:  56222.105  i NULL   2.479e+01   9.211e+00  
OBS:  56222.312  g NULL   3.326e+00   4.108e+00  
OBS:  56222.324  r NULL   2.631e+00   1.518e+01  
OBS:  56222.340  z NULL  -4.639e+01   4.087e+01  
OBS:  56228.297  g NULL   1.587e+01   1.503e+01  
OBS:  56228.305  r NULL   8.142e-01   5.498e+00  
OBS:  56228.312  i NULL   3.326e+01   9.436e+00  
OBS:  56228.320  z NULL   3.665e+01   5.846e+00  
OBS:  56229.320  g NULL   1.143e+01   1.406e+01  
OBS:  56229.332  r NULL   9.827e+00   7.258e+00  
OBS:  56229.348  i NULL  -5.827e-01   1.295e+01  
OBS:  56230.070  z NULL   4.933e+01   7.197e+00  
OBS:  56230.316  g NULL  -1.640e+01   1.368e+01  
OBS:  56230.328  r NULL   6.399e-01   6.676e+00  
OBS:  56230.344  i NULL   2.956e+01   1.241e+01  
OBS:  56231.301  g NULL  -5.738e+00   1.166e+01  
OBS:  56231.316  r NULL   1.289e+01   6.027e+00  
OBS:  56231.328  i NULL   2.541e+01   1.048e+01  
OBS:  56231.344  z NULL   4.241e+01   5.849e+00  
OBS:  56235.297  g NULL   1.470e+01   9.642e+00  
OBS:  56235.312  r NULL   6.412e+00   4.666e+00  
OBS:  56235.324  i NULL   7.585e+00   6.647e+00  
OBS:  56235.340  z NULL   3.758e+01   6.790e+00  
OBS:  56236.312  g NULL  -2.289e+01   7.822e+00  
OBS:  56236.324  r NULL   7.447e+00   3.736e+00  
OBS:  56236.340  i NULL   8.843e+00   6.087e+00  
OBS:  56237.074  z NULL   2.863e+01   7.035e+00  
OBS:  56237.340  g NULL   1.319e+01   1.182e+01  
OBS:  56238.051  r NULL   1.247e+01   4.322e+00  
OBS:  56238.059  i NULL   5.558e+00   5.473e+00  
OBS:  56238.340  g NULL   1.501e+01   1.063e+01  
OBS:  56243.047  z NULL   2.356e+01   8.341e+00  
OBS:  56243.320  g NULL  -7.769e-01   4.201e+00  
OBS:  56243.336  r NULL   5.283e+00   3.305e+00  
OBS:  56244.039  i NULL   2.425e+01   7.050e+00  
OBS:  56244.309  g NULL   2.729e+00   4.125e+00  
OBS:  56244.320  r NULL   8.958e+00   3.234e+00  
OBS:  56245.047  z NULL   1.463e+01   5.022e+00  
OBS:  56245.320  g NULL   7.992e+00   4.233e+00  
OBS:  56246.055  r NULL   5.854e+00   2.392e+00  
OBS:  56246.070  i NULL   1.422e+01   3.899e+00  
OBS:  56247.223  g NULL   1.140e+00   2.982e+00  
OBS:  56247.230  z NULL   2.254e+01   4.410e+00  
OBS:  56248.305  r NULL   8.532e+00   2.386e+00  
OBS:  56248.316  i NULL   1.787e+01   4.245e+00  
OBS:  56258.152  g NULL   1.686e+01   1.264e+01  
OBS:  56258.168  z NULL   1.401e+01   5.991e+00  
OBS:  56258.273  r NULL   6.645e+00   7.780e+00  
OBS:  56258.281  i NULL   1.180e+01   1.262e+01  
OBS:  56261.266  g NULL   9.402e+00   1.009e+01  
OBS:  56261.273  r NULL  -3.144e+00   4.186e+00  
OBS:  56261.281  i NULL   1.763e+01   7.039e+00  
OBS:  56261.289  z NULL   1.726e+01   4.905e+00  
OBS:  56275.152  g NULL   9.253e-03   3.312e+00  
OBS:  56275.172  r NULL   3.435e+00   2.244e+00  
OBS:  56275.191  i NULL   1.005e+01   4.500e+00  
OBS:  56275.203  z NULL   9.373e+00   5.331e+00  
OBS:  56283.203  g NULL   9.520e+00   6.288e+00  
OBS:  56283.211  r NULL   5.239e+00   3.330e+00  
OBS:  56283.215  i NULL   1.465e+01   5.826e+00  
OBS:  56283.223  z NULL   2.499e+01   5.067e+00  
OBS:  56288.199  g NULL   1.225e+01   1.179e+01  
OBS:  56288.215  r NULL  -6.100e+00   6.183e+00  
OBS:  56289.109  i NULL   9.755e+00   7.085e+00  
OBS:  56289.125  z NULL   1.382e+01   5.431e+00  
OBS:  56292.098  g NULL   1.882e+00   1.165e+01  
OBS:  56292.102  r NULL  -3.792e+00   4.831e+00  
OBS:  56292.191  i NULL   7.957e+00   5.605e+00  
OBS:  56292.199  z NULL   1.582e+01   5.170e+00  
