SURVEY: DES   
SNID:   194985   
IAUC:    UNKNOWN 
SNTYPE:  33 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.3192 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 92 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56208.160  g NULL   1.659e+01   3.021e+00  
OBS:  56208.176  r NULL   4.687e+00   2.435e+00  
OBS:  56208.191  z NULL   1.299e+01   4.946e+00  
OBS:  56210.156  i NULL   1.162e+00   7.027e+00  
OBS:  56216.164  g NULL   2.237e+01   2.813e+00  
OBS:  56216.176  r NULL   1.810e+01   2.084e+00  
OBS:  56216.191  z NULL   2.611e+01   4.079e+00  
OBS:  56219.211  i NULL   2.694e+01   3.049e+00  
OBS:  56221.148  g NULL   4.259e+01   1.600e+01  
OBS:  56221.160  r NULL   2.276e+01   6.087e+00  
OBS:  56221.176  z NULL   4.605e+01   1.542e+01  
OBS:  56222.105  i NULL   2.398e+01   9.213e+00  
OBS:  56222.312  g NULL   3.826e+01   4.270e+00  
OBS:  56222.324  r NULL   2.450e+01   1.520e+01  
OBS:  56222.340  z NULL   6.814e+01   4.088e+01  
OBS:  56228.297  g NULL   4.173e+01   1.508e+01  
OBS:  56228.305  r NULL   2.663e+01   5.531e+00  
OBS:  56228.312  i NULL   5.595e+01   9.480e+00  
OBS:  56228.320  z NULL   6.413e+01   5.931e+00  
OBS:  56229.320  g NULL   5.789e+01   1.412e+01  
OBS:  56229.332  r NULL   3.174e+01   7.288e+00  
OBS:  56229.348  i NULL   5.388e+01   1.299e+01  
OBS:  56230.070  z NULL   6.554e+01   7.245e+00  
OBS:  56230.316  g NULL   2.407e+01   1.371e+01  
OBS:  56230.328  r NULL   4.695e+01   6.742e+00  
OBS:  56230.344  i NULL   3.594e+01   1.242e+01  
OBS:  56231.301  g NULL   3.636e+01   1.170e+01  
OBS:  56231.316  r NULL   3.705e+01   6.072e+00  
OBS:  56231.328  i NULL   6.516e+01   1.055e+01  
OBS:  56231.344  z NULL   5.549e+01   5.892e+00  
OBS:  56235.297  g NULL   2.652e+01   9.679e+00  
OBS:  56235.312  r NULL   1.955e+01   4.692e+00  
OBS:  56235.324  i NULL   5.292e+01   6.729e+00  
OBS:  56235.340  z NULL   6.081e+01   6.853e+00  
OBS:  56236.312  g NULL   1.977e+01   7.852e+00  
OBS:  56236.324  r NULL   3.153e+01   3.795e+00  
OBS:  56236.340  i NULL   4.806e+01   6.162e+00  
OBS:  56237.074  z NULL   8.499e+01   7.197e+00  
OBS:  56237.340  g NULL   9.590e+00   1.186e+01  
OBS:  56238.051  r NULL   3.401e+01   4.374e+00  
OBS:  56238.059  i NULL   4.729e+01   5.555e+00  
OBS:  56238.340  g NULL   2.521e+01   1.067e+01  
OBS:  56243.047  z NULL   6.163e+01   8.413e+00  
OBS:  56243.320  g NULL   1.909e+01   4.254e+00  
OBS:  56243.336  r NULL   2.335e+01   3.345e+00  
OBS:  56244.039  i NULL   4.780e+01   7.102e+00  
OBS:  56244.309  g NULL   1.558e+01   4.172e+00  
OBS:  56244.320  r NULL   2.369e+01   3.273e+00  
OBS:  56245.047  z NULL   7.187e+01   5.198e+00  
OBS:  56245.320  g NULL   1.002e+01   4.284e+00  
OBS:  56246.055  r NULL   2.480e+01   2.451e+00  
OBS:  56246.070  i NULL   3.719e+01   3.968e+00  
OBS:  56247.223  g NULL   6.809e+00   3.027e+00  
OBS:  56247.230  z NULL   7.096e+01   4.594e+00  
OBS:  56248.305  r NULL   2.513e+01   2.443e+00  
OBS:  56248.316  i NULL   4.127e+01   4.316e+00  
OBS:  56258.152  g NULL   8.621e+00   1.264e+01  
OBS:  56258.168  z NULL   5.808e+01   6.087e+00  
OBS:  56258.273  r NULL   2.166e+01   7.793e+00  
