SURVEY: DES   
SNID:   140155   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 24 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56312.055  g NULL  -2.879e+00   7.568e+00  
OBS:  56312.066  r NULL   4.141e+00   2.965e+00  
OBS:  56312.090  i NULL   2.660e+00   5.022e+00  
OBS:  56312.113  z NULL   2.336e+00   5.429e+00  
OBS:  56320.043  g NULL  -6.406e+00   6.173e+00  
OBS:  56320.051  r NULL   1.634e+01   2.522e+00  
OBS:  56320.059  i NULL   1.985e+01   3.682e+00  
OBS:  56320.070  z NULL   2.122e+01   4.415e+00  
OBS:  56328.047  g NULL   9.190e+00   3.382e+00  
OBS:  56328.055  r NULL   4.162e+01   2.567e+00  
OBS:  56328.070  i NULL   4.191e+01   4.144e+00  
OBS:  56328.086  z NULL   3.823e+01   6.825e+00  
OBS:  56336.062  g NULL   1.182e+01   3.738e+00  
OBS:  56336.082  r NULL   4.700e+01   3.173e+00  
OBS:  56337.062  i NULL   5.776e+01   3.157e+00  
OBS:  56337.078  z NULL   5.462e+01   3.895e+00  
OBS:  56345.039  g NULL   1.480e+01   7.152e+00  
OBS:  56345.055  r NULL   4.006e+01   3.871e+00  
OBS:  56346.055  i NULL   6.236e+01   6.118e+00  
OBS:  56348.027  z NULL   4.851e+01   5.112e+00  
OBS:  56350.023  g NULL   1.069e+01   6.838e+00  
OBS:  56350.027  r NULL   4.107e+01   4.032e+00  
OBS:  56350.035  i NULL   6.480e+01   6.807e+00  
OBS:  56351.023  z NULL   4.594e+01   6.165e+00  
