SURVEY: DES   
SNID:   191043   
IAUC:    UNKNOWN 
SNTYPE:  21 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.5830 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 95 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   6.780e+01   1.061e+01  
OBS:  56178.250  r NULL   6.216e+01   7.944e+00  
OBS:  56178.266  i NULL   6.461e+01   9.400e+00  
OBS:  56179.211  z NULL   5.027e+01   5.418e+00  
OBS:  56180.219  g NULL   5.040e+01   3.491e+00  
OBS:  56180.234  r NULL   5.415e+01   2.673e+00  
OBS:  56180.250  i NULL   5.073e+01   4.437e+00  
OBS:  56188.191  z NULL   4.944e+01   2.735e+01  
OBS:  56188.340  g NULL  -7.830e+00   2.572e+01  
OBS:  56188.355  r NULL   5.717e+01   4.331e+00  
OBS:  56189.195  i NULL   1.246e+02   3.106e+01  
OBS:  56194.215  g NULL   5.371e+01   4.957e+00  
OBS:  56194.223  r NULL   4.881e+01   5.524e+00  
OBS:  56194.227  z NULL   4.987e+01   6.618e+00  
OBS:  56200.234  i NULL   3.851e+01   1.201e+01  
OBS:  56208.160  g NULL   3.173e+01   3.117e+00  
OBS:  56208.176  r NULL   3.063e+01   2.528e+00  
OBS:  56208.191  z NULL   3.881e+01   4.998e+00  
OBS:  56210.156  i NULL   4.401e+01   7.083e+00  
OBS:  56216.164  g NULL   2.306e+01   2.793e+00  
OBS:  56216.176  r NULL   2.886e+01   2.134e+00  
OBS:  56216.191  z NULL   4.106e+01   4.124e+00  
OBS:  56219.211  i NULL   2.850e+01   3.053e+00  
OBS:  56221.148  g NULL  -8.703e+00   1.595e+01  
OBS:  56221.160  r NULL   2.316e+01   6.082e+00  
OBS:  56221.176  z NULL   7.919e+00   1.540e+01  
OBS:  56222.105  i NULL   1.552e+01   9.203e+00  
OBS:  56222.312  g NULL   1.949e+01   4.166e+00  
OBS:  56222.324  r NULL   3.140e+01   1.520e+01  
OBS:  56222.340  z NULL   1.193e+01   4.086e+01  
OBS:  56228.297  g NULL   2.826e+01   1.505e+01  
OBS:  56228.305  r NULL   1.556e+01   5.508e+00  
OBS:  56228.312  i NULL   8.800e+00   9.417e+00  
OBS:  56228.320  z NULL   2.361e+01   5.820e+00  
OBS:  56229.320  g NULL   1.009e+01   1.406e+01  
OBS:  56229.332  r NULL   1.551e+01   7.263e+00  
OBS:  56229.348  i NULL   1.357e+01   1.295e+01  
OBS:  56230.070  z NULL   1.846e+01   7.144e+00  
