SURVEY: DES   
SNID:   25532   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 107 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL  -1.489e+01   1.048e+01  
OBS:  56178.250  r NULL   2.102e+01   7.855e+00  
OBS:  56178.266  i NULL   2.315e+01   9.326e+00  
OBS:  56179.211  z NULL   2.689e+01   5.355e+00  
OBS:  56180.219  g NULL  -1.552e+00   3.211e+00  
OBS:  56180.234  r NULL   1.757e+01   2.461e+00  
OBS:  56180.250  i NULL   2.172e+01   4.341e+00  
OBS:  56188.191  z NULL   1.630e+01   2.733e+01  
OBS:  56188.340  g NULL  -2.000e+00   2.558e+01  
OBS:  56188.355  r NULL   2.021e+01   4.183e+00  
OBS:  56189.195  i NULL   4.503e+01   3.098e+01  
OBS:  56194.215  g NULL  -6.623e-01   4.767e+00  
OBS:  56194.223  r NULL   2.088e+01   5.428e+00  
OBS:  56194.227  z NULL   2.325e+01   6.561e+00  
OBS:  56200.234  i NULL   8.787e+00   1.199e+01  
OBS:  56208.160  g NULL   2.366e+00   2.975e+00  
OBS:  56208.176  r NULL   8.970e+00   2.442e+00  
OBS:  56208.191  z NULL   3.145e+01   4.977e+00  
OBS:  56210.156  i NULL   1.707e+01   7.038e+00  
OBS:  56216.164  g NULL  -5.962e+00   2.689e+00  
OBS:  56216.176  r NULL   8.108e+00   2.046e+00  
OBS:  56216.191  z NULL   1.550e+01   4.059e+00  
OBS:  56219.211  i NULL   1.036e+01   3.002e+00  
OBS:  56221.148  g NULL  -2.300e+01   1.592e+01  
OBS:  56221.160  r NULL   7.100e+00   6.052e+00  
OBS:  56221.176  z NULL   5.032e+01   1.542e+01  
