SURVEY: DES   
SNID:   118254   
IAUC:    UNKNOWN 
SNTYPE:  22 
FILTERS: griz 
RA:      0.500000  deg 
DECL:    -43.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0111    MW E(B-V) 
REDSHIFT_SPEC:     0.2081 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 69 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56188.004  g NULL  -1.933e+00   5.678e+00  
OBS:  56188.016  r NULL   1.085e+00   4.369e+00  
OBS:  56188.027  i NULL   8.294e+00   6.465e+00  
OBS:  56188.035  z NULL   9.551e+00   6.475e+00  
OBS:  56189.004  g NULL   3.753e+00   5.651e+00  
OBS:  56189.016  r NULL   2.883e+00   4.333e+00  
OBS:  56189.027  i NULL   9.001e+00   6.412e+00  
OBS:  56189.035  z NULL   2.045e+00   6.407e+00  
OBS:  56194.012  g NULL   8.350e+01   6.522e+00  
OBS:  56194.016  r NULL   8.330e+01   3.981e+00  
OBS:  56194.023  i NULL   6.882e+01   6.315e+00  
OBS:  56194.031  z NULL   5.766e+01   1.514e+01  
OBS:  56198.992  g NULL   2.055e+02   1.917e+01  
OBS:  56199.000  r NULL   1.778e+02   9.679e+00  
OBS:  56199.008  i NULL   1.305e+02   1.208e+01  
OBS:  56199.016  z NULL   9.964e+01   7.925e+00  
OBS:  56199.039  g NULL   2.352e+02   3.389e+01  
OBS:  56208.215  g NULL   1.566e+02   4.307e+00  
OBS:  56208.223  r NULL   1.450e+02   3.324e+00  
OBS:  56208.238  i NULL   1.841e+02   4.602e+00  
OBS:  56209.160  z NULL   1.004e+02   3.764e+00  
OBS:  56216.215  g NULL   1.089e+02   3.472e+00  
OBS:  56216.223  r NULL   1.333e+02   3.206e+00  
OBS:  56216.230  i NULL   1.918e+02   4.750e+00  
OBS:  56218.152  z NULL   1.034e+02   3.321e+00  
OBS:  56221.004  g NULL   8.342e+01   5.606e+00  
OBS:  56221.016  r NULL   1.252e+02   4.339e+00  
OBS:  56221.027  i NULL   1.708e+02   6.387e+00  
OBS:  56221.035  z NULL   9.192e+01   5.684e+00  
OBS:  56222.016  g NULL   7.442e+01   6.518e+00  
OBS:  56222.027  r NULL   1.213e+02   4.334e+00  
OBS:  56222.035  i NULL   1.742e+02   5.956e+00  
OBS:  56228.012  z NULL   9.546e+01   5.838e+00  
OBS:  56229.012  g NULL   4.993e+01   9.918e+00  
OBS:  56229.016  r NULL   1.065e+02   4.826e+00  
OBS:  56229.023  i NULL   1.518e+02   8.365e+00  
OBS:  56230.012  z NULL   8.115e+01   5.158e+00  
OBS:  56231.012  g NULL   4.809e+01   7.048e+00  
OBS:  56231.020  r NULL   1.037e+02   3.472e+00  
OBS:  56231.027  i NULL   1.419e+02   4.917e+00  
OBS:  56235.020  z NULL   8.043e+01   5.897e+00  
OBS:  56236.027  g NULL   3.282e+01   5.295e+00  
OBS:  56236.035  r NULL   9.450e+01   5.743e+00  
OBS:  56236.039  i NULL   1.166e+02   7.974e+00  
OBS:  56237.023  z NULL   7.119e+01   5.305e+00  
OBS:  56238.023  g NULL   2.922e+01   3.735e+00  
OBS:  56238.031  r NULL   9.752e+01   3.395e+00  
OBS:  56238.039  i NULL   1.175e+02   5.333e+00  
OBS:  56243.070  z NULL   6.150e+01   5.476e+00  
OBS:  56244.047  g NULL   2.470e+01   4.255e+00  
OBS:  56244.055  r NULL   8.085e+01   3.265e+00  
OBS:  56244.070  i NULL   9.732e+01   4.810e+00  
OBS:  56245.027  z NULL   6.007e+01   3.726e+00  
OBS:  56246.082  g NULL   2.207e+01   2.924e+00  
OBS:  56246.098  r NULL   8.130e+01   2.966e+00  
OBS:  56246.109  i NULL   9.074e+01   5.739e+00  
OBS:  56247.250  z NULL   4.893e+01   6.368e+00  
OBS:  56254.199  g NULL   1.616e+01   6.153e+00  
OBS:  56254.211  r NULL   6.857e+01   3.652e+00  
OBS:  56254.227  i NULL   6.994e+01   6.370e+00  
OBS:  56258.191  z NULL   4.450e+01   5.926e+00  
OBS:  56261.066  g NULL   2.028e+01   6.939e+00  
OBS:  56261.082  r NULL   6.123e+01   4.280e+00  
OBS:  56261.090  i NULL   5.477e+01   8.309e+00  
OBS:  56266.156  z NULL   3.038e+01   5.318e+00  
OBS:  56276.152  g NULL   3.309e+00   4.043e+00  
OBS:  56276.172  r NULL   3.433e+01   2.987e+00  
OBS:  56277.164  i NULL   3.065e+01   3.605e+00  
OBS:  56278.164  z NULL   2.263e+01   4.309e+00  
