SURVEY: DES   
SNID:   117557   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.7018 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 95 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   6.805e+00   1.049e+01  
OBS:  56178.250  r NULL   2.332e+01   7.865e+00  
OBS:  56178.266  i NULL   2.585e+01   9.334e+00  
OBS:  56179.211  z NULL   3.250e+01   5.369e+00  
OBS:  56180.219  g NULL   1.313e+01   3.232e+00  
OBS:  56180.234  r NULL   4.019e+01   2.570e+00  
OBS:  56180.250  i NULL   5.539e+01   4.454e+00  
OBS:  56188.191  z NULL   7.440e+01   2.737e+01  
OBS:  56188.340  g NULL  -5.092e+00   2.559e+01  
OBS:  56188.355  r NULL   3.406e+01   4.228e+00  
OBS:  56189.195  i NULL   3.027e+01   3.098e+01  
OBS:  56194.215  g NULL  -1.151e+00   4.770e+00  
OBS:  56194.223  r NULL   2.885e+01   5.451e+00  
OBS:  56194.227  z NULL   3.902e+01   6.591e+00  
OBS:  56200.234  i NULL   4.808e+01   1.202e+01  
OBS:  56208.160  g NULL   3.130e+00   2.976e+00  
OBS:  56208.176  r NULL   1.338e+01   2.450e+00  
OBS:  56208.191  z NULL   2.173e+01   4.960e+00  
OBS:  56210.156  i NULL   2.610e+01   7.047e+00  
OBS:  56216.164  g NULL   2.740e+00   2.688e+00  
OBS:  56216.176  r NULL   1.376e+00   2.041e+00  
OBS:  56216.191  z NULL   2.192e+01   4.070e+00  
OBS:  56219.211  i NULL   8.351e+00   2.999e+00  
OBS:  56221.148  g NULL   5.571e+00   1.591e+01  
OBS:  56221.160  r NULL   1.570e+01   6.058e+00  
OBS:  56221.176  z NULL   1.299e+00   1.540e+01  
OBS:  56222.105  i NULL   2.162e+01   9.202e+00  
OBS:  56222.312  g NULL  -2.974e+00   4.102e+00  
OBS:  56222.324  r NULL   3.390e+01   1.518e+01  
OBS:  56222.340  z NULL   3.086e+01   4.086e+01  
OBS:  56228.297  g NULL  -1.401e+01   1.503e+01  
