SURVEY: DES   
SNID:   85872   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 55 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56273.160  g NULL   9.764e+00   1.775e+00  
OBS:  56273.176  r NULL   1.638e+01   1.261e+00  
OBS:  56273.188  i NULL   2.772e+01   2.097e+00  
OBS:  56273.219  z NULL   2.074e+01   2.286e+00  
OBS:  56281.160  g NULL   1.202e+02   3.183e+00  
OBS:  56281.184  r NULL   1.309e+02   2.790e+00  
OBS:  56281.203  i NULL   1.294e+02   3.036e+00  
OBS:  56281.227  z NULL   1.658e+02   3.855e+00  
OBS:  56288.086  g NULL   1.673e+02   5.856e+00  
OBS:  56288.094  r NULL   2.891e+02   5.817e+00  
OBS:  56288.109  i NULL   3.166e+02   6.671e+00  
OBS:  56288.141  z NULL   3.042e+02   6.234e+00  
OBS:  56289.227  g NULL   1.323e+02   7.012e+00  
OBS:  56289.242  r NULL   2.793e+02   5.891e+00  
OBS:  56289.258  i NULL   3.416e+02   8.166e+00  
OBS:  56292.035  z NULL   3.015e+02   5.989e+00  
OBS:  56292.141  g NULL   1.007e+02   3.697e+00  
OBS:  56292.156  r NULL   2.495e+02   5.011e+00  
OBS:  56292.172  i NULL   3.364e+02   6.837e+00  
OBS:  56303.039  g NULL   3.128e+01   1.564e+00  
OBS:  56303.051  r NULL   1.088e+02   2.255e+00  
OBS:  56303.070  i NULL   1.570e+02   3.280e+00  
OBS:  56303.094  z NULL   1.849e+02   4.102e+00  
OBS:  56311.043  g NULL   1.953e+01   2.717e+00  
OBS:  56311.055  r NULL   6.270e+01   1.925e+00  
OBS:  56311.074  i NULL   8.842e+01   2.922e+00  
OBS:  56311.098  z NULL   1.331e+02   3.484e+00  
OBS:  56317.125  g NULL   9.276e+00   4.232e+00  
OBS:  56317.141  r NULL   4.550e+01   2.062e+00  
OBS:  56318.109  i NULL   6.205e+01   3.027e+00  
OBS:  56318.141  z NULL   1.053e+02   3.571e+00  
OBS:  56321.090  g NULL   1.992e+01   6.654e+00  
OBS:  56321.098  r NULL   4.305e+01   3.023e+00  
OBS:  56321.109  i NULL   6.266e+01   3.617e+00  
OBS:  56321.141  z NULL   9.663e+01   3.471e+00  
OBS:  56332.039  g NULL   1.094e+01   1.501e+00  
OBS:  56332.051  r NULL   3.271e+01   1.172e+00  
OBS:  56332.070  i NULL   4.502e+01   1.808e+00  
OBS:  56332.094  z NULL   6.024e+01   2.817e+00  
OBS:  56340.043  g NULL   1.464e+01   2.773e+00  
OBS:  56340.055  r NULL   2.994e+01   1.753e+00  
OBS:  56340.074  i NULL   2.467e+01   2.767e+00  
OBS:  56340.098  z NULL   4.572e+01   3.104e+00  
OBS:  56348.055  g NULL   5.689e+00   3.259e+00  
OBS:  56348.070  r NULL   2.766e+01   2.171e+00  
OBS:  56349.004  i NULL   2.320e+01   2.400e+00  
OBS:  56349.027  z NULL   3.148e+01   2.501e+00  
OBS:  56350.043  g NULL   8.413e+00   3.844e+00  
OBS:  56350.055  r NULL   2.671e+01   1.893e+00  
OBS:  56350.070  i NULL   2.355e+01   3.194e+00  
OBS:  56350.098  z NULL   3.471e+01   4.904e+00  
OBS:  56351.043  g NULL   1.104e+01   3.363e+00  
OBS:  56351.055  r NULL   2.647e+01   1.841e+00  
OBS:  56351.070  i NULL   2.607e+01   3.101e+00  
OBS:  56351.098  z NULL   2.662e+01   4.808e+00  
