SURVEY: DES   
SNID:   79678   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 95 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   5.411e+00   1.048e+01  
OBS:  56178.250  r NULL   3.563e+00   7.849e+00  
OBS:  56178.266  i NULL   4.802e+01   9.362e+00  
OBS:  56179.211  z NULL   2.658e+01   5.357e+00  
OBS:  56180.219  g NULL   8.421e+00   3.220e+00  
OBS:  56180.234  r NULL   2.338e+01   2.485e+00  
OBS:  56180.250  i NULL   3.784e+01   4.384e+00  
OBS:  56188.191  z NULL   4.987e+01   2.735e+01  
OBS:  56188.340  g NULL  -2.039e+01   2.558e+01  
OBS:  56188.355  r NULL   2.262e+01   4.191e+00  
OBS:  56189.195  i NULL   5.108e+01   3.098e+01  
OBS:  56194.215  g NULL   1.689e+00   4.768e+00  
OBS:  56194.223  r NULL   1.178e+01   5.423e+00  
OBS:  56194.227  z NULL   3.646e+01   6.584e+00  
OBS:  56200.234  i NULL   2.004e+01   1.199e+01  
OBS:  56208.160  g NULL   1.114e+00   2.973e+00  
OBS:  56208.176  r NULL   7.867e+00   2.441e+00  
OBS:  56208.191  z NULL   2.609e+01   4.966e+00  
OBS:  56210.156  i NULL   2.221e+01   7.042e+00  
OBS:  56216.164  g NULL   1.144e+00   2.686e+00  
OBS:  56216.176  r NULL   6.953e+00   2.045e+00  
OBS:  56216.191  z NULL   1.407e+01   4.058e+00  
OBS:  56219.211  i NULL   1.546e+01   3.009e+00  
OBS:  56221.148  g NULL   1.476e+01   1.592e+01  
OBS:  56221.160  r NULL  -5.619e+00   6.051e+00  
OBS:  56221.176  z NULL   8.006e+00   1.540e+01  
OBS:  56222.105  i NULL   1.371e+01   9.197e+00  
OBS:  56222.312  g NULL   4.302e+00   4.102e+00  
OBS:  56222.324  r NULL   3.323e+01   1.518e+01  
OBS:  56222.340  z NULL   4.383e+01   4.087e+01  
OBS:  56228.297  g NULL  -3.655e+01   1.504e+01  
OBS:  56228.305  r NULL  -4.020e+00   5.494e+00  
OBS:  56228.312  i NULL  -3.313e+00   9.414e+00  
OBS:  56228.320  z NULL   1.467e+01   5.809e+00  
OBS:  56229.320  g NULL   6.060e+00   1.406e+01  
OBS:  56229.332  r NULL  -6.436e-01   7.252e+00  
OBS:  56229.348  i NULL   2.145e+01   1.295e+01  
OBS:  56230.070  z NULL   2.259e+01   7.148e+00  
OBS:  56230.316  g NULL  -2.212e+01   1.369e+01  
OBS:  56230.328  r NULL   3.685e-01   6.673e+00  
OBS:  56230.344  i NULL   1.450e+01   1.239e+01  
OBS:  56231.301  g NULL   1.089e+01   1.166e+01  
OBS:  56231.316  r NULL   1.376e-01   6.019e+00  
OBS:  56231.328  i NULL   1.491e+01   1.047e+01  
OBS:  56231.344  z NULL   1.915e+01   5.803e+00  
OBS:  56235.297  g NULL  -7.667e+00   9.638e+00  
OBS:  56235.312  r NULL   1.686e+00   4.661e+00  
OBS:  56235.324  i NULL   1.691e+01   6.650e+00  
OBS:  56235.340  z NULL   1.725e+01   6.759e+00  
OBS:  56236.312  g NULL   3.906e+00   7.810e+00  
OBS:  56236.324  r NULL  -4.132e-01   3.730e+00  
OBS:  56236.340  i NULL   1.083e+01   6.085e+00  
OBS:  56237.074  z NULL   9.979e+00   7.015e+00  
OBS:  56237.340  g NULL  -2.644e+01   1.183e+01  
OBS:  56238.051  r NULL   3.269e+00   4.312e+00  
OBS:  56238.059  i NULL   1.604e-01   5.468e+00  
OBS:  56238.340  g NULL  -1.903e+00   1.062e+01  
OBS:  56243.047  z NULL   1.023e+01   8.330e+00  
OBS:  56243.320  g NULL   2.959e+00   4.200e+00  
OBS:  56243.336  r NULL   2.693e+00   3.299e+00  
OBS:  56244.039  i NULL   1.682e+01   7.041e+00  
OBS:  56244.309  g NULL  -4.117e+00   4.124e+00  
OBS:  56244.320  r NULL   1.106e+00   3.225e+00  
OBS:  56245.047  z NULL   7.435e+00   5.014e+00  
OBS:  56245.320  g NULL   5.703e-01   4.229e+00  
OBS:  56246.055  r NULL   3.106e+00   2.385e+00  
OBS:  56246.070  i NULL   3.110e+00   3.887e+00  
OBS:  56247.223  g NULL   9.903e-01   2.980e+00  
OBS:  56247.230  z NULL   8.488e+00   4.390e+00  
OBS:  56248.305  r NULL   2.311e+00   2.375e+00  
OBS:  56248.316  i NULL   1.032e+01   4.234e+00  
OBS:  56258.152  g NULL  -5.831e+00   1.264e+01  
OBS:  56258.168  z NULL   7.184e-01   5.983e+00  
OBS:  56258.273  r NULL   7.942e+00   7.779e+00  
OBS:  56258.281  i NULL  -1.427e+00   1.262e+01  
OBS:  56261.266  g NULL  -1.814e+00   1.009e+01  
OBS:  56261.273  r NULL  -4.729e+00   4.186e+00  
OBS:  56261.281  i NULL   3.756e+00   7.030e+00  
OBS:  56261.289  z NULL   8.263e+00   4.895e+00  
OBS:  56275.152  g NULL   9.440e-01   3.310e+00  
OBS:  56275.172  r NULL   1.651e+00   2.241e+00  
OBS:  56275.191  i NULL  -1.158e+00   4.493e+00  
OBS:  56275.203  z NULL   3.865e+00   5.326e+00  
OBS:  56283.203  g NULL   1.090e+01   6.288e+00  
OBS:  56283.211  r NULL   5.730e+00   3.328e+00  
OBS:  56283.215  i NULL  -4.279e+00   5.818e+00  
OBS:  56283.223  z NULL   1.194e+01   5.049e+00  
OBS:  56288.199  g NULL   3.383e+00   1.179e+01  
OBS:  56288.215  r NULL   3.605e+00   6.181e+00  
OBS:  56289.109  i NULL  -1.887e+00   7.081e+00  
OBS:  56289.125  z NULL   2.380e+00   5.423e+00  
OBS:  56292.098  g NULL   7.685e-01   1.165e+01  
OBS:  56292.102  r NULL   2.387e+00   4.828e+00  
OBS:  56292.191  i NULL   8.370e+00   5.603e+00  
OBS:  56292.199  z NULL   6.472e-01   5.159e+00  
