SURVEY: DES   
SNID:   59457   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      34.500000  deg 
DECL:    -5.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0227    MW E(B-V) 
REDSHIFT_SPEC:     0.6838 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 47 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56258.242  g NULL  -5.323e+00   8.081e+00  
OBS:  56258.258  r NULL   2.782e+00   4.419e+00  
OBS:  56259.160  i NULL   9.864e-01   4.541e+00  
OBS:  56259.180  z NULL   1.835e+00   3.059e+00  
OBS:  56261.215  g NULL  -1.665e+00   3.959e+00  
OBS:  56261.230  r NULL   7.861e+00   1.861e+00  
OBS:  56267.156  i NULL   1.987e+01   2.248e+00  
OBS:  56267.180  z NULL   1.651e+01   3.066e+00  
OBS:  56274.160  g NULL   9.054e+00   2.054e+00  
OBS:  56274.176  r NULL   3.639e+01   1.614e+00  
OBS:  56275.223  i NULL   3.621e+01   3.092e+00  
OBS:  56276.191  z NULL   3.434e+01   3.465e+00  
OBS:  56282.160  g NULL   6.805e+00   3.416e+00  
OBS:  56282.184  r NULL   4.294e+01   2.338e+00  
OBS:  56287.160  i NULL   5.308e+01   5.090e+00  
OBS:  56287.191  z NULL   4.461e+01   3.985e+00  
OBS:  56289.035  g NULL   6.823e+00   1.190e+01  
OBS:  56289.043  r NULL   3.435e+01   4.239e+00  
OBS:  56289.152  i NULL   5.518e+01   4.456e+00  
OBS:  56289.176  z NULL   5.269e+01   4.573e+00  
OBS:  56297.039  g NULL   1.994e+00   1.589e+00  
OBS:  56297.047  r NULL   3.122e+01   1.370e+00  
OBS:  56297.062  i NULL   4.455e+01   2.055e+00  
OBS:  56297.090  z NULL   4.976e+01   2.319e+00  
OBS:  56305.094  g NULL   3.014e+00   1.649e+00  
OBS:  56305.102  r NULL   2.238e+01   1.377e+00  
OBS:  56305.113  i NULL   3.239e+01   2.283e+00  
OBS:  56306.043  z NULL   3.679e+01   2.800e+00  
OBS:  56313.047  g NULL   6.649e+00   5.962e+00  
OBS:  56313.055  r NULL   1.271e+01   2.538e+00  
OBS:  56313.090  i NULL   1.847e+01   3.103e+00  
OBS:  56317.066  z NULL   3.457e+01   4.299e+00  
OBS:  56321.035  g NULL  -1.921e+00   2.914e+00  
OBS:  56321.043  r NULL   6.829e+00   1.375e+00  
OBS:  56321.066  i NULL   1.688e+01   3.236e+00  
OBS:  56326.039  z NULL   2.428e+01   2.648e+00  
OBS:  56333.043  g NULL  -4.688e+00   1.818e+00  
OBS:  56333.051  r NULL   1.573e+00   1.385e+00  
OBS:  56334.043  i NULL   1.142e+01   2.189e+00  
OBS:  56335.043  z NULL   1.923e+01   3.401e+00  
OBS:  56344.992  g NULL  -3.759e+00   4.327e+00  
OBS:  56345.000  r NULL   2.090e+00   1.862e+00  
OBS:  56345.016  i NULL   9.436e+00   3.456e+00  
OBS:  56345.992  z NULL   1.581e+01   3.711e+00  
OBS:  56349.996  g NULL   3.907e+00   3.964e+00  
OBS:  56350.004  r NULL   4.571e+00   2.059e+00  
OBS:  56350.996  i NULL   5.740e+00   3.023e+00  
