SURVEY: DES   
SNID:   159154   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      36.750000  deg 
DECL:    -4.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0283    MW E(B-V) 
REDSHIFT_SPEC:     0.8444 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 96 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.188  g NULL   3.618e+00   9.407e+00  
OBS:  56178.195  r NULL   2.864e+01   7.200e+00  
OBS:  56178.203  i NULL   5.211e+01   6.919e+00  
OBS:  56178.211  z NULL   4.329e+01   7.964e+00  
OBS:  56180.172  g NULL   1.584e-01   4.018e+00  
OBS:  56180.188  r NULL   2.351e+01   3.220e+00  
OBS:  56180.195  i NULL   5.049e+01   4.518e+00  
OBS:  56180.203  z NULL   4.459e+01   5.039e+00  
OBS:  56188.148  g NULL  -1.017e+01   1.796e+01  
OBS:  56188.289  r NULL   1.170e+01   4.013e+00  
OBS:  56188.297  i NULL   3.444e+01   8.174e+00  
OBS:  56188.312  z NULL   3.457e+01   5.438e+00  
OBS:  56194.145  g NULL  -8.629e-01   4.681e+00  
OBS:  56194.156  r NULL   1.100e+01   2.769e+00  
OBS:  56194.172  i NULL   2.172e+01   4.660e+00  
OBS:  56194.188  z NULL   2.725e+01   4.498e+00  
OBS:  56207.188  g NULL  -4.082e+00   4.367e+00  
OBS:  56207.195  r NULL   2.232e+00   3.461e+00  
OBS:  56207.203  i NULL   1.670e+00   6.250e+00  
OBS:  56207.219  z NULL   5.957e+00   5.955e+00  
OBS:  56215.195  g NULL   5.574e+00   2.685e+00  
OBS:  56215.203  r NULL   5.703e+00   2.176e+00  
OBS:  56215.211  i NULL   1.001e+01   2.645e+00  
OBS:  56215.227  z NULL   1.331e+01   3.438e+00  
OBS:  56221.090  g NULL   7.511e+00   6.269e+00  
OBS:  56221.105  r NULL   1.767e+00   5.079e+00  
OBS:  56221.113  i NULL  -4.741e+00   5.579e+00  
OBS:  56221.117  z NULL   1.212e+00   7.706e+00  
OBS:  56222.270  g NULL   1.873e+01   7.737e+00  
OBS:  56222.273  r NULL  -2.469e+00   5.696e+00  
OBS:  56222.281  i NULL  -2.570e+00   1.698e+01  
