SURVEY: DES   
SNID:   25026   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.6166 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 20 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56320.043  g NULL  -1.247e+01   6.173e+00  
OBS:  56320.051  r NULL   6.705e+00   2.494e+00  
OBS:  56320.059  i NULL   6.443e+00   3.656e+00  
OBS:  56320.070  z NULL  -7.825e-01   4.394e+00  
OBS:  56328.047  g NULL   1.363e+00   3.359e+00  
OBS:  56328.055  r NULL   1.688e+01   2.437e+00  
OBS:  56328.070  i NULL   1.363e+01   4.062e+00  
OBS:  56328.086  z NULL   2.751e+01   6.803e+00  
OBS:  56336.062  g NULL   6.520e+00   3.737e+00  
OBS:  56336.082  r NULL   2.749e+01   3.082e+00  
OBS:  56337.062  i NULL   4.955e+01   3.103e+00  
OBS:  56337.078  z NULL   3.802e+01   3.822e+00  
OBS:  56345.039  g NULL   1.944e+01   7.164e+00  
OBS:  56345.055  r NULL   5.938e+01   3.962e+00  
OBS:  56346.055  i NULL   5.990e+01   6.113e+00  
OBS:  56348.027  z NULL   5.312e+01   5.128e+00  
OBS:  56350.023  g NULL   1.934e+01   6.852e+00  
OBS:  56350.027  r NULL   4.847e+01   4.071e+00  
OBS:  56350.035  i NULL   6.594e+01   6.816e+00  
OBS:  56351.023  z NULL   5.637e+01   6.195e+00  
