SURVEY: DES   
SNID:   168007   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 104 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56216.164  g NULL   4.915e+00   2.701e+00  
OBS:  56216.176  r NULL   1.653e+00   2.039e+00  
OBS:  56216.191  z NULL   2.376e+00   4.046e+00  
OBS:  56219.211  i NULL   7.899e+00   2.998e+00  
OBS:  56221.148  g NULL   1.497e+01   1.597e+01  
OBS:  56221.160  r NULL   2.533e+01   6.084e+00  
OBS:  56221.176  z NULL   1.074e+01   1.540e+01  
OBS:  56222.105  i NULL   2.902e+01   9.213e+00  
OBS:  56222.312  g NULL   2.146e+01   4.214e+00  
OBS:  56222.324  r NULL   2.592e+01   1.520e+01  
OBS:  56222.340  z NULL   3.964e+00   4.086e+01  
OBS:  56228.297  g NULL   3.453e+01   1.507e+01  
OBS:  56228.305  r NULL   3.618e+01   5.547e+00  
OBS:  56228.312  i NULL   2.119e+01   9.426e+00  
OBS:  56228.320  z NULL   2.058e+01   5.817e+00  
OBS:  56229.320  g NULL   5.360e+01   1.411e+01  
OBS:  56229.332  r NULL   3.628e+01   7.293e+00  
OBS:  56229.348  i NULL   3.103e+01   1.296e+01  
OBS:  56230.070  z NULL   1.535e+01   7.143e+00  
OBS:  56230.316  g NULL   3.408e+01   1.372e+01  
OBS:  56230.328  r NULL   3.652e+01   6.718e+00  
OBS:  56230.344  i NULL   3.494e+01   1.241e+01  
OBS:  56231.301  g NULL   2.358e+01   1.169e+01  
OBS:  56231.316  r NULL   2.764e+01   6.053e+00  
OBS:  56231.328  i NULL   4.592e+01   1.051e+01  
OBS:  56231.344  z NULL   3.166e+01   5.824e+00  
OBS:  56235.297  g NULL   6.131e+01   9.738e+00  
OBS:  56235.312  r NULL   2.996e+01   4.710e+00  
OBS:  56235.324  i NULL   2.421e+01   6.665e+00  
OBS:  56235.340  z NULL   2.286e+01   6.766e+00  
OBS:  56236.312  g NULL   2.827e+01   7.868e+00  
OBS:  56236.324  r NULL   2.641e+01   3.780e+00  
OBS:  56236.340  i NULL   3.362e+01   6.122e+00  
OBS:  56237.074  z NULL   2.603e+01   7.031e+00  
OBS:  56237.340  g NULL   2.005e+01   1.187e+01  
OBS:  56238.051  r NULL   2.622e+01   4.355e+00  
OBS:  56238.059  i NULL   2.343e+01   5.495e+00  
OBS:  56238.340  g NULL   2.476e+01   1.068e+01  
OBS:  56243.047  z NULL   2.358e+01   8.341e+00  
OBS:  56243.320  g NULL   2.272e+01   4.277e+00  
OBS:  56243.336  r NULL   2.961e+01   3.364e+00  
OBS:  56244.039  i NULL   2.406e+01   7.055e+00  
OBS:  56244.309  g NULL   2.400e+01   4.205e+00  
OBS:  56244.320  r NULL   3.253e+01   3.300e+00  
OBS:  56245.047  z NULL   2.227e+01   5.032e+00  
OBS:  56245.320  g NULL   2.340e+01   4.331e+00  
OBS:  56246.055  r NULL   3.061e+01   2.476e+00  
OBS:  56246.070  i NULL   2.645e+01   3.930e+00  
OBS:  56247.223  g NULL   1.987e+01   3.079e+00  
OBS:  56247.230  z NULL   1.885e+01   4.405e+00  
OBS:  56248.305  r NULL   2.759e+01   2.455e+00  
OBS:  56248.316  i NULL   1.880e+01   4.255e+00  
OBS:  56258.152  g NULL   2.526e+01   1.266e+01  
OBS:  56258.168  z NULL   1.968e+01   5.997e+00  
OBS:  56258.273  r NULL   9.964e+00   7.786e+00  
OBS:  56258.281  i NULL   3.866e+01   1.265e+01  
OBS:  56261.266  g NULL   3.744e+01   1.013e+01  
OBS:  56261.273  r NULL   1.657e+01   4.206e+00  
OBS:  56261.281  i NULL   1.966e+01   7.044e+00  
OBS:  56261.289  z NULL   2.621e+01   4.920e+00  
OBS:  56275.152  g NULL   8.476e+00   3.345e+00  
OBS:  56275.172  r NULL   1.118e+01   2.264e+00  
OBS:  56275.191  i NULL   2.563e+01   4.524e+00  
OBS:  56275.203  z NULL   9.866e+00   5.331e+00  
OBS:  56283.203  g NULL  -6.838e-01   6.295e+00  
OBS:  56283.211  r NULL   6.664e+00   3.335e+00  
OBS:  56283.215  i NULL   1.814e+01   5.830e+00  
OBS:  56283.223  z NULL   1.160e+01   5.050e+00  
OBS:  56288.199  g NULL  -2.988e+00   1.179e+01  
OBS:  56288.215  r NULL   1.413e+01   6.189e+00  
OBS:  56289.109  i NULL   1.103e+01   7.085e+00  
OBS:  56289.125  z NULL   1.305e+01   5.429e+00  
OBS:  56292.098  g NULL  -5.220e+00   1.166e+01  
OBS:  56292.102  r NULL   5.692e+00   4.834e+00  
OBS:  56292.191  i NULL   1.397e+01   5.609e+00  
OBS:  56292.199  z NULL   1.061e+01   5.163e+00  
OBS:  56304.051  g NULL   1.165e+00   2.487e+00  
OBS:  56304.055  r NULL   3.191e+00   1.663e+00  
OBS:  56304.070  i NULL   5.941e+00   2.513e+00  
OBS:  56304.086  z NULL   4.936e+00   3.936e+00  
OBS:  56312.055  g NULL  -1.570e+01   7.574e+00  
OBS:  56312.066  r NULL   9.739e-01   2.964e+00  
OBS:  56312.090  i NULL   1.035e+00   5.021e+00  
OBS:  56312.113  z NULL   1.939e+00   5.429e+00  
OBS:  56320.043  g NULL   1.132e+01   6.172e+00  
OBS:  56320.051  r NULL   2.006e+00   2.490e+00  
OBS:  56320.059  i NULL   6.933e-01   3.654e+00  
OBS:  56320.070  z NULL  -1.761e+00   4.395e+00  
OBS:  56328.047  g NULL  -6.266e+00   3.353e+00  
OBS:  56328.055  r NULL   5.087e+00   2.405e+00  
OBS:  56328.070  i NULL   3.776e-01   4.046e+00  
OBS:  56328.086  z NULL   4.697e+00   6.782e+00  
OBS:  56336.062  g NULL  -4.465e+00   3.702e+00  
OBS:  56336.082  r NULL  -1.747e+00   3.008e+00  
OBS:  56337.062  i NULL  -2.836e+00   2.928e+00  
OBS:  56337.078  z NULL   3.064e-01   3.747e+00  
OBS:  56345.039  g NULL  -4.533e+00   7.140e+00  
OBS:  56345.055  r NULL  -1.853e+00   3.771e+00  
OBS:  56346.055  i NULL   6.365e+00   5.988e+00  
OBS:  56348.027  z NULL   1.022e+01   5.023e+00  
OBS:  56350.023  g NULL   1.854e+00   6.830e+00  
OBS:  56350.027  r NULL  -1.049e+00   3.936e+00  
