SURVEY: DES   
SNID:   143347   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.6096 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 52 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56258.152  g NULL  -4.505e+00   1.264e+01  
OBS:  56258.168  z NULL   1.180e+01   5.987e+00  
OBS:  56258.273  r NULL   1.067e+01   7.782e+00  
OBS:  56258.281  i NULL   2.162e+01   1.263e+01  
OBS:  56261.266  g NULL   1.145e+01   1.010e+01  
OBS:  56261.273  r NULL   1.759e+01   4.206e+00  
OBS:  56261.281  i NULL   2.264e+01   7.046e+00  
OBS:  56261.289  z NULL   1.522e+01   4.903e+00  
OBS:  56275.152  g NULL   2.918e+01   3.452e+00  
OBS:  56275.172  r NULL   8.370e+01   2.801e+00  
OBS:  56275.191  i NULL   7.288e+01   4.728e+00  
OBS:  56275.203  z NULL   6.375e+01   5.467e+00  
OBS:  56283.203  g NULL   3.140e+01   6.369e+00  
OBS:  56283.211  r NULL   8.456e+01   3.736e+00  
OBS:  56283.215  i NULL   9.222e+01   6.099e+00  
OBS:  56283.223  z NULL   9.081e+01   5.334e+00  
OBS:  56288.199  g NULL   4.843e+00   1.181e+01  
OBS:  56288.215  r NULL   8.340e+01   6.402e+00  
OBS:  56289.109  i NULL   8.586e+01   7.287e+00  
OBS:  56289.125  z NULL   8.952e+01   5.688e+00  
OBS:  56292.098  g NULL   2.473e+01   1.170e+01  
OBS:  56292.102  r NULL   6.806e+01   5.069e+00  
OBS:  56292.191  i NULL   9.184e+01   5.892e+00  
OBS:  56292.199  z NULL   8.825e+01   5.429e+00  
OBS:  56304.051  g NULL   8.049e+00   2.520e+00  
OBS:  56304.055  r NULL   4.377e+01   1.908e+00  
OBS:  56304.070  i NULL   6.003e+01   2.793e+00  
OBS:  56304.086  z NULL   6.578e+01   4.135e+00  
OBS:  56312.055  g NULL  -3.017e+00   7.572e+00  
OBS:  56312.066  r NULL   2.788e+01   3.029e+00  
OBS:  56312.090  i NULL   5.107e+01   5.127e+00  
OBS:  56312.113  z NULL   5.413e+01   5.530e+00  
OBS:  56320.043  g NULL   1.334e+00   6.172e+00  
OBS:  56320.051  r NULL   1.565e+01   2.520e+00  
OBS:  56320.059  i NULL   3.487e+01   3.729e+00  
OBS:  56320.070  z NULL   4.861e+01   4.495e+00  
OBS:  56328.047  g NULL   8.194e+00   3.361e+00  
OBS:  56328.055  r NULL   1.426e+01   2.428e+00  
OBS:  56328.070  i NULL   2.687e+01   4.088e+00  
OBS:  56328.086  z NULL   2.285e+01   6.801e+00  
OBS:  56336.062  g NULL  -4.451e+00   3.705e+00  
OBS:  56336.082  r NULL   1.163e+01   3.021e+00  
OBS:  56337.062  i NULL   1.904e+01   2.958e+00  
OBS:  56337.078  z NULL   3.457e+01   3.808e+00  
OBS:  56345.039  g NULL  -2.061e+00   7.140e+00  
OBS:  56345.055  r NULL   1.612e+00   3.774e+00  
OBS:  56346.055  i NULL   1.325e+01   5.995e+00  
OBS:  56348.027  z NULL   1.929e+01   5.037e+00  
OBS:  56350.023  g NULL  -8.140e+00   6.832e+00  
OBS:  56350.027  r NULL   4.558e+00   3.940e+00  
OBS:  56350.035  i NULL   1.362e+01   6.690e+00  
OBS:  56351.023  z NULL   2.336e+01   6.115e+00  
