SURVEY: DES   
SNID:   121712   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 59 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56261.098  g NULL  -1.355e+01   8.831e+00  
OBS:  56261.102  r NULL  -1.802e+00   3.394e+00  
OBS:  56261.125  i NULL   7.593e+00   3.856e+00  
OBS:  56261.156  z NULL   2.040e+00   3.086e+00  
OBS:  56273.160  g NULL   3.495e+01   1.934e+00  
OBS:  56273.176  r NULL   3.126e+01   1.366e+00  
OBS:  56273.188  i NULL   2.724e+01   2.095e+00  
OBS:  56273.219  z NULL   2.228e+01   2.292e+00  
OBS:  56281.160  g NULL   1.602e+01   2.130e+00  
OBS:  56281.184  r NULL   2.717e+01   1.389e+00  
OBS:  56281.203  i NULL   2.818e+01   1.883e+00  
OBS:  56281.227  z NULL   2.226e+01   2.331e+00  
OBS:  56288.086  g NULL   9.057e+00   4.860e+00  
OBS:  56288.094  r NULL   2.632e+01   2.179e+00  
OBS:  56288.109  i NULL   2.739e+01   3.106e+00  
OBS:  56288.141  z NULL   2.705e+01   2.635e+00  
OBS:  56289.227  g NULL   5.716e+00   6.497e+00  
OBS:  56289.242  r NULL   2.390e+01   2.744e+00  
OBS:  56289.258  i NULL   2.754e+01   5.113e+00  
OBS:  56292.035  z NULL   2.442e+01   2.115e+00  
OBS:  56292.141  g NULL   5.186e+00   3.066e+00  
OBS:  56292.156  r NULL   2.413e+01   1.806e+00  
OBS:  56292.172  i NULL   1.678e+01   2.679e+00  
OBS:  56303.039  g NULL   3.925e+00   1.382e+00  
OBS:  56303.051  r NULL   1.561e+01   9.595e-01  
OBS:  56303.070  i NULL   1.995e+01   1.471e+00  
OBS:  56303.094  z NULL   2.084e+01   2.246e+00  
OBS:  56311.043  g NULL   3.052e+00   2.673e+00  
OBS:  56311.055  r NULL   1.623e+01   1.533e+00  
OBS:  56311.074  i NULL   1.653e+01   2.413e+00  
OBS:  56311.098  z NULL   1.956e+01   2.464e+00  
OBS:  56317.125  g NULL  -3.030e+00   4.217e+00  
OBS:  56317.141  r NULL   1.178e+01   1.877e+00  
OBS:  56318.109  i NULL   1.873e+01   2.807e+00  
OBS:  56318.141  z NULL   2.040e+01   3.001e+00  
OBS:  56321.090  g NULL   1.962e+00   6.628e+00  
OBS:  56321.098  r NULL   6.083e+00   2.895e+00  
OBS:  56321.109  i NULL   1.344e+01   3.417e+00  
OBS:  56321.141  z NULL   1.733e+01   2.977e+00  
OBS:  56332.039  g NULL   3.371e-01   1.460e+00  
OBS:  56332.051  r NULL   6.465e+00   9.870e-01  
OBS:  56332.070  i NULL   1.631e+01   1.617e+00  
OBS:  56332.094  z NULL   1.382e+01   2.592e+00  
OBS:  56340.043  g NULL   5.183e+00   2.751e+00  
OBS:  56340.055  r NULL   4.435e+00   1.651e+00  
OBS:  56340.074  i NULL   1.547e+01   2.738e+00  
OBS:  56340.098  z NULL   1.869e+01   3.002e+00  
OBS:  56348.055  g NULL  -1.052e+00   3.249e+00  
OBS:  56348.070  r NULL   8.928e+00   2.107e+00  
OBS:  56349.004  i NULL   1.358e+01   2.370e+00  
OBS:  56349.027  z NULL   1.447e+01   2.443e+00  
OBS:  56350.043  g NULL  -3.203e+00   3.836e+00  
OBS:  56350.055  r NULL   4.108e+00   1.817e+00  
OBS:  56350.070  i NULL   1.190e+01   3.169e+00  
OBS:  56350.098  z NULL   1.883e+01   4.873e+00  
OBS:  56351.043  g NULL   3.868e+00   3.351e+00  
OBS:  56351.055  r NULL   2.939e+00   1.763e+00  
OBS:  56351.070  i NULL   1.203e+01   3.068e+00  
OBS:  56351.098  z NULL   1.990e+00   4.781e+00  
