SURVEY: DES   
SNID:   48018   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 63 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56258.035  i NULL   1.649e+01   9.890e+00  
OBS:  56258.066  z NULL   4.228e+00   3.968e+00  
OBS:  56258.215  g NULL   7.880e+00   4.954e+00  
OBS:  56258.227  r NULL   6.643e+00   2.386e+00  
OBS:  56261.098  g NULL   1.158e+01   8.837e+00  
OBS:  56261.102  r NULL   1.270e+01   3.406e+00  
OBS:  56261.125  i NULL   1.244e+01   3.863e+00  
OBS:  56261.156  z NULL   3.199e+00   3.087e+00  
OBS:  56273.160  g NULL   1.719e+01   1.814e+00  
OBS:  56273.176  r NULL   1.424e+01   1.252e+00  
OBS:  56273.188  i NULL   1.290e+01   2.043e+00  
OBS:  56273.219  z NULL   1.017e+01   2.260e+00  
OBS:  56281.160  g NULL   2.493e+01   2.169e+00  
OBS:  56281.184  r NULL   2.456e+01   1.369e+00  
OBS:  56281.203  i NULL   2.130e+01   1.850e+00  
OBS:  56281.227  z NULL   2.331e+01   2.334e+00  
OBS:  56288.086  g NULL   3.052e+01   4.908e+00  
OBS:  56288.094  r NULL   3.731e+01   2.237e+00  
OBS:  56288.109  i NULL   2.852e+01   3.111e+00  
OBS:  56288.141  z NULL   3.295e+01   2.659e+00  
OBS:  56289.227  g NULL   3.457e+01   6.543e+00  
OBS:  56289.242  r NULL   3.581e+01   2.792e+00  
OBS:  56289.258  i NULL   2.657e+01   5.113e+00  
OBS:  56292.035  z NULL   3.693e+01   2.178e+00  
OBS:  56292.141  g NULL   4.417e+01   3.221e+00  
OBS:  56292.156  r NULL   3.939e+01   1.908e+00  
OBS:  56292.172  i NULL   3.583e+01   2.746e+00  
OBS:  56303.039  g NULL   6.021e+01   1.899e+00  
OBS:  56303.051  r NULL   5.160e+01   1.350e+00  
OBS:  56303.070  i NULL   4.585e+01   1.672e+00  
OBS:  56303.094  z NULL   4.928e+01   2.398e+00  
OBS:  56311.043  g NULL   6.936e+01   3.041e+00  
OBS:  56311.055  r NULL   5.832e+01   1.875e+00  
OBS:  56311.074  i NULL   5.466e+01   2.611e+00  
OBS:  56311.098  z NULL   5.253e+01   2.630e+00  
OBS:  56317.125  g NULL   6.663e+01   4.446e+00  
OBS:  56317.141  r NULL   5.892e+01   2.181e+00  
OBS:  56318.109  i NULL   5.283e+01   2.963e+00  
OBS:  56318.141  z NULL   5.212e+01   3.134e+00  
OBS:  56321.090  g NULL   5.717e+01   6.785e+00  
OBS:  56321.098  r NULL   6.069e+01   3.136e+00  
OBS:  56321.109  i NULL   5.410e+01   3.566e+00  
OBS:  56321.141  z NULL   4.816e+01   3.097e+00  
OBS:  56332.039  g NULL   4.633e+01   1.790e+00  
OBS:  56332.051  r NULL   5.062e+01   1.385e+00  
OBS:  56332.070  i NULL   4.496e+01   1.809e+00  
OBS:  56332.094  z NULL   4.796e+01   2.733e+00  
OBS:  56340.043  g NULL   3.396e+01   2.860e+00  
OBS:  56340.055  r NULL   4.211e+01   1.843e+00  
OBS:  56340.074  i NULL   4.315e+01   2.846e+00  
OBS:  56340.098  z NULL   4.807e+01   3.116e+00  
OBS:  56348.055  g NULL   2.513e+01   3.312e+00  
OBS:  56348.070  r NULL   3.725e+01   2.222e+00  
OBS:  56349.004  i NULL   3.526e+01   2.455e+00  
OBS:  56349.027  z NULL   4.608e+01   2.580e+00  
OBS:  56350.043  g NULL   2.081e+01   3.876e+00  
OBS:  56350.055  r NULL   3.342e+01   1.932e+00  
OBS:  56350.070  i NULL   3.708e+01   3.242e+00  
OBS:  56350.098  z NULL   4.463e+01   4.933e+00  
OBS:  56351.043  g NULL   2.306e+01   3.401e+00  
OBS:  56351.055  r NULL   3.045e+01   1.865e+00  
OBS:  56351.070  i NULL   3.689e+01   3.142e+00  
OBS:  56351.098  z NULL   4.583e+01   4.859e+00  
