SURVEY: DES   
SNID:   170765   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 96 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56208.160  g NULL   1.822e+00   2.972e+00  
OBS:  56208.176  r NULL  -9.365e+00   2.434e+00  
OBS:  56208.191  z NULL   2.417e+00   4.938e+00  
OBS:  56210.156  i NULL   5.277e-01   7.024e+00  
OBS:  56216.164  g NULL  -4.255e+00   2.687e+00  
OBS:  56216.176  r NULL  -1.475e+00   2.036e+00  
OBS:  56216.191  z NULL  -6.926e+00   4.047e+00  
OBS:  56219.211  i NULL  -1.107e+00   2.987e+00  
OBS:  56221.148  g NULL  -1.869e+00   1.591e+01  
OBS:  56221.160  r NULL  -4.795e-01   6.048e+00  
OBS:  56221.176  z NULL   7.923e+00   1.539e+01  
OBS:  56222.105  i NULL   5.362e+00   9.191e+00  
OBS:  56222.312  g NULL   4.791e+00   4.101e+00  
OBS:  56222.324  r NULL   8.096e+00   1.517e+01  
OBS:  56222.340  z NULL  -1.651e+01   4.086e+01  
OBS:  56228.297  g NULL   2.310e+01   1.504e+01  
OBS:  56228.305  r NULL  -3.367e+00   5.493e+00  
OBS:  56228.312  i NULL  -7.458e-01   9.412e+00  
OBS:  56228.320  z NULL   9.004e+00   5.802e+00  
OBS:  56229.320  g NULL   2.254e+00   1.406e+01  
OBS:  56229.332  r NULL   1.700e+00   7.252e+00  
OBS:  56229.348  i NULL  -6.394e-01   1.295e+01  
OBS:  56230.070  z NULL   3.962e+00   7.134e+00  
OBS:  56230.316  g NULL   1.050e+01   1.368e+01  
OBS:  56230.328  r NULL   9.500e+00   6.675e+00  
OBS:  56230.344  i NULL   1.940e+01   1.240e+01  
OBS:  56231.301  g NULL  -1.813e+00   1.166e+01  
OBS:  56231.316  r NULL  -1.636e+00   6.018e+00  
OBS:  56231.328  i NULL  -2.396e+00   1.047e+01  
OBS:  56231.344  z NULL   1.061e+01   5.793e+00  
OBS:  56235.297  g NULL   1.157e+01   9.655e+00  
OBS:  56235.312  r NULL   1.177e+01   4.669e+00  
OBS:  56235.324  i NULL   2.794e+00   6.642e+00  
