SURVEY: DES   
SNID:   29990   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 87 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   6.155e+00   1.050e+01  
OBS:  56178.250  r NULL   1.581e+01   7.853e+00  
OBS:  56178.266  i NULL   2.689e+01   9.330e+00  
OBS:  56179.211  z NULL   2.408e+01   5.350e+00  
OBS:  56180.219  g NULL   1.458e+01   3.252e+00  
OBS:  56180.234  r NULL   1.983e+01   2.470e+00  
OBS:  56180.250  i NULL   2.188e+01   4.340e+00  
OBS:  56188.191  z NULL  -8.453e+00   2.733e+01  
OBS:  56188.340  g NULL  -1.891e+01   2.559e+01  
OBS:  56188.355  r NULL   2.384e+01   4.189e+00  
OBS:  56189.195  i NULL  -2.803e+00   3.096e+01  
OBS:  56194.215  g NULL   7.824e+00   4.772e+00  
OBS:  56194.223  r NULL   6.453e+00   5.414e+00  
OBS:  56194.227  z NULL   2.121e+01   6.558e+00  
OBS:  56200.234  i NULL   3.648e+01   1.201e+01  
OBS:  56208.160  g NULL   1.911e+00   2.974e+00  
OBS:  56208.176  r NULL   5.623e+00   2.438e+00  
OBS:  56208.191  z NULL   2.209e+01   4.959e+00  
OBS:  56210.156  i NULL   1.191e+01   7.033e+00  
OBS:  56216.164  g NULL  -2.832e+00   2.687e+00  
OBS:  56216.176  r NULL   7.079e+00   2.046e+00  
OBS:  56216.191  z NULL   2.294e+01   4.071e+00  
OBS:  56219.211  i NULL   2.072e+01   3.023e+00  
OBS:  56221.148  g NULL   2.641e+01   1.592e+01  
OBS:  56221.160  r NULL   6.874e+00   6.053e+00  
OBS:  56221.176  z NULL   4.712e+01   1.542e+01  
OBS:  56222.105  i NULL   1.577e+01   9.200e+00  
OBS:  56222.312  g NULL   1.323e+00   4.101e+00  
OBS:  56222.324  r NULL   4.292e+00   1.517e+01  
OBS:  56222.340  z NULL  -5.513e+01   4.087e+01  
OBS:  56228.297  g NULL  -5.916e+00   1.503e+01  
OBS:  56228.305  r NULL   1.126e+01   5.498e+00  
OBS:  56228.312  i NULL   1.910e+01   9.422e+00  
OBS:  56228.320  z NULL   1.348e+01   5.808e+00  
OBS:  56229.320  g NULL   5.794e+00   1.405e+01  
OBS:  56229.332  r NULL  -9.801e-01   7.253e+00  
OBS:  56229.348  i NULL  -1.982e+01   1.295e+01  
OBS:  56230.070  z NULL   1.695e+01   7.142e+00  
OBS:  56230.316  g NULL   2.783e+01   1.369e+01  
OBS:  56230.328  r NULL  -2.309e+00   6.674e+00  
OBS:  56230.344  i NULL   1.897e+01   1.240e+01  
OBS:  56231.301  g NULL  -2.243e+00   1.166e+01  
OBS:  56231.316  r NULL  -6.455e-01   6.019e+00  
OBS:  56231.328  i NULL  -1.349e+01   1.047e+01  
OBS:  56231.344  z NULL   1.526e+01   5.799e+00  
OBS:  56235.297  g NULL  -6.552e+00   9.637e+00  
OBS:  56235.312  r NULL   7.728e+00   4.664e+00  
OBS:  56235.324  i NULL   1.076e+01   6.648e+00  
OBS:  56235.340  z NULL   1.348e+01   6.756e+00  
OBS:  56236.312  g NULL  -1.143e+01   7.812e+00  
OBS:  56236.324  r NULL   2.977e+00   3.731e+00  
OBS:  56236.340  i NULL   1.023e+01   6.087e+00  
OBS:  56237.074  z NULL   1.133e+01   7.016e+00  
OBS:  56237.340  g NULL   1.741e+01   1.182e+01  
OBS:  56238.051  r NULL   5.419e+00   4.313e+00  
OBS:  56238.059  i NULL   2.182e+01   5.486e+00  
OBS:  56238.340  g NULL   1.297e+01   1.063e+01  
OBS:  56243.047  z NULL   1.515e+01   8.333e+00  
OBS:  56243.320  g NULL  -6.868e+00   4.201e+00  
OBS:  56243.336  r NULL   4.147e+00   3.300e+00  
OBS:  56244.039  i NULL   1.857e+01   7.045e+00  
OBS:  56244.309  g NULL   3.384e+00   4.123e+00  
OBS:  56244.320  r NULL   1.259e+01   3.234e+00  
OBS:  56245.047  z NULL   1.640e+01   5.022e+00  
OBS:  56245.320  g NULL   7.285e-01   4.228e+00  
OBS:  56246.055  r NULL   4.298e+00   2.386e+00  
OBS:  56246.070  i NULL   7.413e+00   3.893e+00  
OBS:  56247.223  g NULL  -2.894e+00   2.980e+00  
OBS:  56247.230  z NULL   1.853e+01   4.402e+00  
OBS:  56248.305  r NULL   1.233e+00   2.375e+00  
OBS:  56248.316  i NULL   2.391e+00   4.233e+00  
OBS:  56258.152  g NULL   1.102e+01   1.264e+01  
OBS:  56258.168  z NULL   3.370e+00   5.985e+00  
OBS:  56258.273  r NULL   1.339e+01   7.782e+00  
OBS:  56258.281  i NULL   4.588e+00   1.262e+01  
OBS:  56261.266  g NULL  -1.726e+01   1.009e+01  
OBS:  56261.273  r NULL   2.027e+00   4.185e+00  
OBS:  56261.281  i NULL   1.781e+01   7.039e+00  
OBS:  56261.289  z NULL   1.812e+01   4.906e+00  
OBS:  56275.152  g NULL  -1.991e+00   3.310e+00  
OBS:  56275.172  r NULL   2.785e+00   2.241e+00  
OBS:  56275.191  i NULL   1.073e+01   4.500e+00  
OBS:  56275.203  z NULL   1.777e+01   5.337e+00  
OBS:  56283.203  g NULL  -7.602e+00   6.286e+00  
OBS:  56283.211  r NULL   1.792e+00   3.326e+00  
OBS:  56283.215  i NULL   6.410e+00   5.821e+00  
OBS:  56283.223  z NULL   1.193e+01   5.050e+00  
