SURVEY: DES   
SNID:   155015   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      0.500000  deg 
DECL:    -43.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0111    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 97 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56171.051  g NULL   9.155e+01   7.810e+01  
OBS:  56172.039  r NULL   3.192e+01   1.759e+01  
OBS:  56172.051  i NULL  -1.267e+00   4.995e+01  
OBS:  56176.160  z NULL   6.472e+00   3.585e+00  
OBS:  56179.023  g NULL  -7.232e+00   6.378e+00  
OBS:  56179.031  r NULL   4.272e+00   4.337e+00  
OBS:  56179.047  i NULL   2.117e+01   7.153e+00  
OBS:  56179.062  z NULL   1.712e+01   8.145e+00  
OBS:  56180.031  g NULL   1.472e+01   5.677e+00  
OBS:  56180.047  r NULL   1.261e+01   4.505e+00  
OBS:  56180.062  i NULL   5.467e+00   6.740e+00  
OBS:  56180.078  z NULL   9.215e+00   1.017e+01  
OBS:  56188.004  g NULL  -3.316e+00   5.677e+00  
OBS:  56188.016  r NULL   1.575e+01   4.388e+00  
OBS:  56188.027  i NULL   1.150e+01   6.468e+00  
OBS:  56188.035  z NULL   4.853e+00   6.473e+00  
OBS:  56189.004  g NULL  -3.821e+00   5.647e+00  
OBS:  56189.016  r NULL   2.286e+01   4.361e+00  
OBS:  56189.027  i NULL   1.434e+01   6.414e+00  
OBS:  56189.035  z NULL   8.455e+00   6.409e+00  
OBS:  56194.012  g NULL   3.505e+00   6.200e+00  
OBS:  56194.016  r NULL   1.712e+01   3.615e+00  
OBS:  56194.023  i NULL   2.133e+01   6.166e+00  
OBS:  56194.031  z NULL   1.234e+01   1.508e+01  
OBS:  56198.992  g NULL  -3.748e+00   1.868e+01  
OBS:  56199.000  r NULL   1.812e+01   9.059e+00  
OBS:  56199.008  i NULL   2.141e+01   1.182e+01  
OBS:  56199.016  z NULL   1.528e+01   7.701e+00  
OBS:  56199.039  g NULL  -2.740e+00   3.349e+01  
OBS:  56208.215  g NULL   3.388e+00   2.657e+00  
OBS:  56208.223  r NULL   2.112e+01   1.830e+00  
OBS:  56208.238  i NULL   3.902e+00   2.964e+00  
OBS:  56209.160  z NULL   1.210e+01   3.253e+00  
OBS:  56216.215  g NULL   3.173e-01   2.466e+00  
OBS:  56216.223  r NULL   1.612e+01   1.924e+00  
OBS:  56216.230  i NULL   1.549e+01   3.037e+00  
OBS:  56218.152  z NULL   1.089e+01   2.683e+00  
OBS:  56221.004  g NULL   7.293e+00   5.227e+00  
OBS:  56221.016  r NULL   1.052e+01   3.593e+00  
OBS:  56221.027  i NULL   2.517e+01   5.495e+00  
OBS:  56221.035  z NULL   1.573e+01   5.413e+00  
OBS:  56222.016  g NULL  -4.767e+00   6.242e+00  
OBS:  56222.027  r NULL   1.432e+01   3.638e+00  
OBS:  56222.035  i NULL   1.236e+01   4.932e+00  
OBS:  56228.012  z NULL   2.124e+01   5.561e+00  
OBS:  56229.012  g NULL  -1.809e+01   9.823e+00  
OBS:  56229.016  r NULL   8.691e+00   4.330e+00  
OBS:  56229.023  i NULL   1.129e+01   7.816e+00  
OBS:  56230.012  z NULL   2.095e+01   4.932e+00  
OBS:  56231.012  g NULL   1.078e+00   6.914e+00  
OBS:  56231.020  r NULL   4.932e+00   2.798e+00  
OBS:  56231.027  i NULL   1.098e+01   4.083e+00  
OBS:  56235.020  z NULL   7.900e+00   5.693e+00  
OBS:  56236.027  g NULL   5.481e+00   5.172e+00  
OBS:  56236.035  r NULL   1.279e+01   5.395e+00  
OBS:  56236.039  i NULL   1.213e+01   7.627e+00  
OBS:  56237.023  z NULL   2.215e+01   5.142e+00  
OBS:  56238.023  g NULL   9.999e+00   3.617e+00  
OBS:  56238.031  r NULL   1.572e+01   2.811e+00  
OBS:  56238.039  i NULL   1.388e+01   4.822e+00  
OBS:  56243.070  z NULL   9.833e+00   5.349e+00  
OBS:  56244.047  g NULL   5.572e+00   4.183e+00  
OBS:  56244.055  r NULL   1.298e+01   2.843e+00  
OBS:  56244.070  i NULL   1.055e+01   4.417e+00  
OBS:  56245.027  z NULL   1.851e+01   3.559e+00  
OBS:  56246.082  g NULL   5.517e+00   2.835e+00  
OBS:  56246.098  r NULL   1.094e+01   2.484e+00  
OBS:  56246.109  i NULL   1.195e+01   5.445e+00  
OBS:  56247.250  z NULL   1.030e+01   6.297e+00  
OBS:  56254.199  g NULL  -1.224e+01   6.134e+00  
OBS:  56254.211  r NULL   8.117e+00   3.385e+00  
OBS:  56254.227  i NULL   1.081e+01   6.218e+00  
OBS:  56258.191  z NULL   4.387e+00   5.864e+00  
OBS:  56261.066  g NULL  -3.122e+00   6.913e+00  
OBS:  56261.082  r NULL   1.073e+01   4.071e+00  
OBS:  56261.090  i NULL   5.834e+00   8.218e+00  
OBS:  56266.156  z NULL   8.127e+00   5.286e+00  
OBS:  56276.152  g NULL   2.840e+00   4.037e+00  
OBS:  56276.172  r NULL   8.731e+00   2.894e+00  
OBS:  56277.164  i NULL   1.470e+01   3.557e+00  
OBS:  56278.164  z NULL   8.664e+00   4.289e+00  
OBS:  56288.035  g NULL  -1.027e+01   1.451e+01  
OBS:  56288.043  r NULL  -9.857e-01   5.403e+00  
OBS:  56288.051  i NULL   1.083e+01   5.985e+00  
OBS:  56288.066  z NULL   9.090e+00   6.738e+00  
OBS:  56292.109  g NULL  -9.703e+00   7.762e+00  
OBS:  56292.125  r NULL   6.512e+00   3.875e+00  
OBS:  56296.039  i NULL   1.220e+01   3.486e+00  
OBS:  56296.051  z NULL   1.011e+01   4.467e+00  
OBS:  56305.043  g NULL  -2.120e+00   2.872e+00  
OBS:  56305.051  r NULL   3.305e+00   2.180e+00  
OBS:  56305.055  i NULL   9.130e+00   3.056e+00  
OBS:  56305.070  z NULL   1.172e+01   3.671e+00  
OBS:  56317.035  g NULL  -1.945e+00   1.479e+01  
OBS:  56317.043  r NULL   5.549e+00   6.187e+00  
OBS:  56317.051  i NULL   1.094e+01   6.916e+00  
OBS:  56318.035  z NULL   1.516e+01   1.346e+01  
