SURVEY: DES   
SNID:   115405   
IAUC:    UNKNOWN 
SNTYPE:  22 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.2238 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 83 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL  -5.381e+00   1.048e+01  
OBS:  56178.250  r NULL   1.694e+01   7.847e+00  
OBS:  56178.266  i NULL  -1.052e+01   9.313e+00  
OBS:  56179.211  z NULL   3.333e+00   5.328e+00  
OBS:  56180.219  g NULL   9.613e+00   3.214e+00  
OBS:  56180.234  r NULL   1.911e+00   2.427e+00  
OBS:  56180.250  i NULL   2.756e+00   4.311e+00  
OBS:  56188.191  z NULL   7.057e+01   2.736e+01  
OBS:  56188.340  g NULL   1.049e+02   2.600e+01  
OBS:  56188.355  r NULL   1.017e+02   4.639e+00  
OBS:  56189.195  i NULL   1.068e+02   3.106e+01  
OBS:  56194.215  g NULL   1.209e+02   5.494e+00  
OBS:  56194.223  r NULL   9.566e+01   5.786e+00  
OBS:  56194.227  z NULL   9.239e+01   6.783e+00  
OBS:  56200.234  i NULL   1.089e+02   1.217e+01  
OBS:  56208.160  g NULL   5.886e+01   3.339e+00  
OBS:  56208.176  r NULL   8.173e+01   2.933e+00  
OBS:  56208.191  z NULL   8.877e+01   5.223e+00  
OBS:  56210.156  i NULL   9.776e+01   7.286e+00  
OBS:  56216.164  g NULL   4.313e+01   2.935e+00  
OBS:  56216.176  r NULL   7.662e+01   2.552e+00  
OBS:  56216.191  z NULL   7.747e+01   4.311e+00  
OBS:  56219.211  i NULL   9.480e+01   3.524e+00  
OBS:  56221.148  g NULL   5.751e+01   1.601e+01  
OBS:  56221.160  r NULL   8.037e+01   6.289e+00  
OBS:  56221.176  z NULL   9.435e+01   1.551e+01  
OBS:  56222.105  i NULL   8.313e+01   9.349e+00  
OBS:  56222.312  g NULL   2.824e+01   4.226e+00  
OBS:  56222.324  r NULL   5.631e+01   1.527e+01  
OBS:  56222.340  z NULL   5.754e+01   4.089e+01  
OBS:  56228.297  g NULL   4.150e+01   1.507e+01  
OBS:  56228.305  r NULL   6.583e+01   5.658e+00  
OBS:  56228.312  i NULL   9.321e+01   9.588e+00  
OBS:  56228.320  z NULL   7.505e+01   5.977e+00  
OBS:  56229.320  g NULL   3.776e+01   1.409e+01  
OBS:  56229.332  r NULL   5.856e+01   7.356e+00  
OBS:  56229.348  i NULL   9.302e+01   1.307e+01  
OBS:  56230.070  z NULL   8.375e+01   7.311e+00  
OBS:  56230.316  g NULL   4.421e+01   1.372e+01  
OBS:  56230.328  r NULL   6.591e+01   6.808e+00  
OBS:  56230.344  i NULL   7.910e+01   1.249e+01  
OBS:  56231.301  g NULL  -1.295e+00   1.168e+01  
OBS:  56231.316  r NULL   6.952e+01   6.183e+00  
OBS:  56231.328  i NULL   7.672e+01   1.058e+01  
OBS:  56231.344  z NULL   8.069e+01   5.992e+00  
OBS:  56235.297  g NULL   2.032e+01   9.663e+00  
OBS:  56235.312  r NULL   7.069e+01   4.876e+00  
OBS:  56235.324  i NULL   8.268e+01   6.840e+00  
OBS:  56235.340  z NULL   5.755e+01   6.843e+00  
OBS:  56236.312  g NULL   1.753e+01   7.838e+00  
OBS:  56236.324  r NULL   6.586e+01   3.963e+00  
OBS:  56236.340  i NULL   7.037e+01   6.246e+00  
OBS:  56237.074  z NULL   5.688e+01   7.099e+00  
OBS:  56237.340  g NULL   7.248e+00   1.184e+01  
OBS:  56238.051  r NULL   6.128e+01   4.493e+00  
OBS:  56238.059  i NULL   7.670e+01   5.678e+00  
OBS:  56238.340  g NULL   6.190e+00   1.065e+01  
OBS:  56243.047  z NULL   7.086e+01   8.437e+00  
OBS:  56243.320  g NULL   1.750e+01   4.240e+00  
OBS:  56243.336  r NULL   5.846e+01   3.513e+00  
OBS:  56244.039  i NULL   7.414e+01   7.188e+00  
OBS:  56244.309  g NULL   1.564e+01   4.161e+00  
OBS:  56244.320  r NULL   5.682e+01   3.433e+00  
OBS:  56245.047  z NULL   6.049e+01   5.146e+00  
OBS:  56245.320  g NULL   4.434e+00   4.267e+00  
OBS:  56246.055  r NULL   5.557e+01   2.649e+00  
OBS:  56246.070  i NULL   6.485e+01   4.103e+00  
OBS:  56247.223  g NULL   1.240e+01   3.024e+00  
OBS:  56247.230  z NULL   5.178e+01   4.503e+00  
OBS:  56248.305  r NULL   5.294e+01   2.622e+00  
OBS:  56248.316  i NULL   6.498e+01   4.429e+00  
OBS:  56258.152  g NULL   1.030e+01   1.264e+01  
OBS:  56258.168  z NULL   5.788e+01   6.087e+00  
OBS:  56258.273  r NULL   5.848e+01   7.868e+00  
OBS:  56258.281  i NULL   4.448e+01   1.266e+01  
OBS:  56261.266  g NULL   1.601e+01   1.010e+01  
OBS:  56261.273  r NULL   4.144e+01   4.278e+00  
OBS:  56261.281  i NULL   5.755e+01   7.126e+00  
OBS:  56261.289  z NULL   5.263e+01   4.999e+00  
OBS:  56275.152  g NULL   2.293e+00   3.320e+00  
OBS:  56275.172  r NULL   3.212e+01   2.356e+00  
OBS:  56275.191  i NULL   6.173e+01   4.660e+00  
OBS:  56275.203  z NULL   4.408e+01   5.396e+00  
