SURVEY: DES   
SNID:   188679   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 69 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   1.621e+02   1.106e+01  
OBS:  56178.250  r NULL   2.051e+02   8.781e+00  
OBS:  56178.266  i NULL   2.056e+02   1.011e+01  
OBS:  56179.211  z NULL   1.425e+02   5.973e+00  
OBS:  56180.219  g NULL   1.670e+02   4.779e+00  
OBS:  56180.234  r NULL   1.932e+02   4.434e+00  
OBS:  56180.250  i NULL   1.934e+02   5.687e+00  
OBS:  56188.191  z NULL   1.378e+02   2.746e+01  
OBS:  56188.340  g NULL   9.394e+01   2.599e+01  
OBS:  56188.355  r NULL   1.493e+02   5.103e+00  
OBS:  56189.195  i NULL   1.730e+02   3.118e+01  
OBS:  56194.215  g NULL   7.382e+01   5.125e+00  
OBS:  56194.223  r NULL   9.810e+01   5.807e+00  
OBS:  56194.227  z NULL   1.014e+02   6.828e+00  
OBS:  56200.234  i NULL   8.090e+01   1.209e+01  
OBS:  56208.160  g NULL   2.661e+01   3.111e+00  
OBS:  56208.176  r NULL   5.350e+01   2.676e+00  
OBS:  56208.191  z NULL   6.865e+01   5.112e+00  
OBS:  56210.156  i NULL   5.749e+01   7.125e+00  
OBS:  56216.164  g NULL   1.446e+01   2.758e+00  
OBS:  56216.176  r NULL   3.722e+01   2.188e+00  
OBS:  56216.191  z NULL   4.261e+01   4.132e+00  
OBS:  56219.211  i NULL   4.796e+01   3.147e+00  
OBS:  56221.148  g NULL   1.404e+01   1.594e+01  
OBS:  56221.160  r NULL   3.214e+01   6.100e+00  
OBS:  56221.176  z NULL   4.090e+01   1.542e+01  
OBS:  56222.105  i NULL   1.340e+01   9.207e+00  
OBS:  56222.312  g NULL   7.799e+00   4.133e+00  
OBS:  56222.324  r NULL   9.784e+00   1.519e+01  
OBS:  56222.340  z NULL  -2.580e+01   4.087e+01  
OBS:  56228.297  g NULL   2.212e+01   1.504e+01  
OBS:  56228.305  r NULL   2.114e+01   5.515e+00  
OBS:  56228.312  i NULL   2.597e+01   9.431e+00  
OBS:  56228.320  z NULL   3.495e+01   5.841e+00  
OBS:  56229.320  g NULL   3.004e+01   1.407e+01  
OBS:  56229.332  r NULL   1.287e+01   7.262e+00  
OBS:  56229.348  i NULL   1.806e+01   1.296e+01  
OBS:  56230.070  z NULL   2.216e+01   7.149e+00  
OBS:  56230.316  g NULL   2.156e+00   1.368e+01  
OBS:  56230.328  r NULL   2.509e+01   6.695e+00  
OBS:  56230.344  i NULL   2.513e+00   1.240e+01  
OBS:  56231.301  g NULL   4.631e+00   1.166e+01  
OBS:  56231.316  r NULL   1.717e+01   6.034e+00  
OBS:  56231.328  i NULL   1.404e+01   1.048e+01  
OBS:  56231.344  z NULL   2.539e+01   5.813e+00  
OBS:  56235.297  g NULL   6.853e+00   9.645e+00  
OBS:  56235.312  r NULL   1.593e+01   4.678e+00  
OBS:  56235.324  i NULL   2.081e+01   6.659e+00  
OBS:  56235.340  z NULL   2.215e+01   6.765e+00  
OBS:  56236.312  g NULL   2.173e+01   7.830e+00  
OBS:  56236.324  r NULL   9.703e+00   3.743e+00  
OBS:  56236.340  i NULL   2.244e+01   6.102e+00  
OBS:  56237.074  z NULL   2.969e+01   7.035e+00  
OBS:  56237.340  g NULL   1.481e+01   1.183e+01  
OBS:  56238.051  r NULL   1.070e+01   4.325e+00  
OBS:  56238.059  i NULL   3.069e+01   5.505e+00  
OBS:  56238.340  g NULL   2.645e+01   1.065e+01  
OBS:  56243.047  z NULL   1.579e+01   8.334e+00  
OBS:  56243.320  g NULL   7.277e+00   4.216e+00  
OBS:  56243.336  r NULL   1.462e+01   3.318e+00  
OBS:  56244.039  i NULL   1.593e+01   7.044e+00  
OBS:  56244.309  g NULL   7.661e+00   4.140e+00  
OBS:  56244.320  r NULL   1.132e+01   3.240e+00  
OBS:  56245.047  z NULL   1.856e+01   5.025e+00  
OBS:  56245.320  g NULL   7.135e+00   4.250e+00  
OBS:  56246.055  r NULL   6.022e+00   2.397e+00  
OBS:  56246.070  i NULL   1.900e+01   3.908e+00  
OBS:  56247.223  g NULL   3.548e+00   2.998e+00  
OBS:  56247.230  z NULL   1.664e+01   4.399e+00  
