SURVEY: DES   
SNID:   163955   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:     0.7837 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 51 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56281.160  g NULL  -6.966e-01   2.074e+00  
OBS:  56281.184  r NULL   5.071e-01   1.274e+00  
OBS:  56281.203  i NULL   1.710e+00   1.800e+00  
OBS:  56281.227  z NULL   1.968e-01   2.291e+00  
OBS:  56288.086  g NULL   1.192e+00   4.851e+00  
OBS:  56288.094  r NULL   9.551e+00   2.124e+00  
OBS:  56288.109  i NULL   1.835e+01   3.082e+00  
OBS:  56288.141  z NULL   1.528e+01   2.601e+00  
OBS:  56289.227  g NULL   7.592e+00   6.494e+00  
OBS:  56289.242  r NULL   1.153e+01   2.713e+00  
OBS:  56289.258  i NULL   2.238e+01   5.104e+00  
OBS:  56292.035  z NULL   2.513e+01   2.118e+00  
OBS:  56292.141  g NULL   6.154e+00   3.061e+00  
OBS:  56292.156  r NULL   1.664e+01   1.773e+00  
OBS:  56292.172  i NULL   3.007e+01   2.721e+00  
OBS:  56303.039  g NULL   7.626e+00   1.395e+00  
OBS:  56303.051  r NULL   3.590e+01   1.148e+00  
OBS:  56303.070  i NULL   5.818e+01   1.807e+00  
OBS:  56303.094  z NULL   5.345e+01   2.429e+00  
OBS:  56311.043  g NULL   2.678e+00   2.678e+00  
OBS:  56311.055  r NULL   3.463e+01   1.647e+00  
OBS:  56311.074  i NULL   7.096e+01   2.748e+00  
OBS:  56311.098  z NULL   6.153e+01   2.697e+00  
OBS:  56317.125  g NULL  -2.704e+00   4.220e+00  
OBS:  56317.141  r NULL   2.752e+01   1.942e+00  
OBS:  56318.109  i NULL   6.559e+01   3.053e+00  
OBS:  56318.141  z NULL   6.491e+01   3.216e+00  
OBS:  56321.090  g NULL   3.877e+00   6.632e+00  
OBS:  56321.098  r NULL   2.975e+01   2.957e+00  
OBS:  56321.109  i NULL   5.968e+01   3.601e+00  
OBS:  56321.141  z NULL   5.579e+01   3.141e+00  
OBS:  56332.039  g NULL   2.175e-01   1.463e+00  
OBS:  56332.051  r NULL   1.859e+01   1.047e+00  
OBS:  56332.070  i NULL   4.562e+01   1.814e+00  
OBS:  56332.094  z NULL   3.978e+01   2.686e+00  
OBS:  56340.043  g NULL   2.917e+00   2.750e+00  
OBS:  56340.055  r NULL   9.971e+00   1.662e+00  
OBS:  56340.074  i NULL   2.860e+01   2.780e+00  
OBS:  56340.098  z NULL   3.771e+01   3.066e+00  
OBS:  56348.055  g NULL  -1.384e+00   3.249e+00  
OBS:  56348.070  r NULL   4.303e+00   2.102e+00  
OBS:  56349.004  i NULL   1.888e+01   2.385e+00  
OBS:  56349.027  z NULL   3.367e+01   2.510e+00  
OBS:  56350.043  g NULL  -6.372e-01   3.835e+00  
OBS:  56350.055  r NULL   5.252e+00   1.818e+00  
OBS:  56350.070  i NULL   1.597e+01   3.177e+00  
OBS:  56350.098  z NULL   2.954e+01   4.892e+00  
OBS:  56351.043  g NULL  -2.568e+00   3.351e+00  
OBS:  56351.055  r NULL   4.925e+00   1.765e+00  
OBS:  56351.070  i NULL   1.251e+01   3.070e+00  
OBS:  56351.098  z NULL   3.023e+01   4.815e+00  
