SURVEY: DES   
SNID:   66676   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.4126 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 44 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56275.152  g NULL   2.970e+01   3.442e+00  
OBS:  56275.172  r NULL   6.099e+01   2.573e+00  
OBS:  56275.191  i NULL   5.570e+01   4.633e+00  
OBS:  56275.203  z NULL   5.968e+01   5.449e+00  
OBS:  56283.203  g NULL   6.870e+01   6.526e+00  
OBS:  56283.211  r NULL   1.447e+02   4.359e+00  
OBS:  56283.215  i NULL   1.147e+02   6.235e+00  
OBS:  56283.223  z NULL   1.062e+02   5.436e+00  
OBS:  56288.199  g NULL   8.640e+01   1.195e+01  
OBS:  56288.215  r NULL   1.436e+02   6.788e+00  
OBS:  56289.109  i NULL   1.294e+02   7.516e+00  
OBS:  56289.125  z NULL   1.174e+02   5.866e+00  
OBS:  56292.098  g NULL   4.739e+01   1.180e+01  
OBS:  56292.102  r NULL   1.526e+02   5.746e+00  
OBS:  56292.191  i NULL   1.311e+02   6.160e+00  
OBS:  56292.199  z NULL   1.233e+02   5.668e+00  
OBS:  56304.051  g NULL   2.635e+01   2.631e+00  
OBS:  56304.055  r NULL   1.022e+02   2.625e+00  
OBS:  56304.070  i NULL   9.722e+01   3.166e+00  
OBS:  56304.086  z NULL   9.235e+01   4.313e+00  
OBS:  56312.055  g NULL   1.420e+01   7.588e+00  
OBS:  56312.066  r NULL   6.433e+01   3.245e+00  
OBS:  56312.090  i NULL   7.247e+01   5.229e+00  
OBS:  56312.113  z NULL   7.911e+01   5.636e+00  
OBS:  56320.043  g NULL   3.636e+00   6.179e+00  
OBS:  56320.051  r NULL   3.529e+01   2.610e+00  
OBS:  56320.059  i NULL   6.432e+01   3.879e+00  
OBS:  56320.070  z NULL   6.683e+01   4.580e+00  
OBS:  56328.047  g NULL  -1.849e-01   3.362e+00  
OBS:  56328.055  r NULL   2.612e+01   2.479e+00  
OBS:  56328.070  i NULL   4.877e+01   4.172e+00  
OBS:  56328.086  z NULL   5.070e+01   6.856e+00  
OBS:  56336.062  g NULL   2.529e+00   3.711e+00  
OBS:  56336.082  r NULL   1.638e+01   3.037e+00  
OBS:  56337.062  i NULL   2.741e+01   2.995e+00  
OBS:  56337.078  z NULL   4.675e+01   3.856e+00  
OBS:  56345.039  g NULL   1.386e+01   7.147e+00  
OBS:  56345.055  r NULL   1.419e+01   3.788e+00  
OBS:  56346.055  i NULL   2.144e+01   6.009e+00  
OBS:  56348.027  z NULL   2.507e+01   5.047e+00  
OBS:  56350.023  g NULL  -1.868e+00   6.833e+00  
OBS:  56350.027  r NULL   7.047e+00   3.946e+00  
OBS:  56350.035  i NULL   2.150e+01   6.701e+00  
OBS:  56351.023  z NULL   2.732e+01   6.122e+00  
