SURVEY: DES   
SNID:   171681   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 71 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   3.781e+01   1.054e+01  
OBS:  56178.250  r NULL   4.353e+01   7.900e+00  
OBS:  56178.266  i NULL   5.667e+01   9.387e+00  
OBS:  56179.211  z NULL   7.365e+01   5.511e+00  
OBS:  56180.219  g NULL   3.878e+01   3.389e+00  
OBS:  56180.234  r NULL   5.108e+01   2.648e+00  
OBS:  56180.250  i NULL   7.136e+01   4.544e+00  
OBS:  56188.191  z NULL   2.373e+01   2.734e+01  
OBS:  56188.340  g NULL   5.887e+01   2.569e+01  
OBS:  56188.355  r NULL   4.451e+01   4.277e+00  
OBS:  56189.195  i NULL   7.726e+01   3.101e+01  
OBS:  56194.215  g NULL   2.715e+01   4.846e+00  
OBS:  56194.223  r NULL   5.123e+01   5.531e+00  
OBS:  56194.227  z NULL   4.769e+01   6.614e+00  
OBS:  56200.234  i NULL   5.986e+01   1.205e+01  
OBS:  56208.160  g NULL   1.726e+01   3.037e+00  
OBS:  56208.176  r NULL   4.569e+01   2.612e+00  
OBS:  56208.191  z NULL   4.432e+01   5.016e+00  
OBS:  56210.156  i NULL   6.710e+01   7.153e+00  
OBS:  56216.164  g NULL   1.213e+01   2.737e+00  
OBS:  56216.176  r NULL   3.754e+01   2.192e+00  
OBS:  56216.191  z NULL   4.975e+01   4.160e+00  
OBS:  56219.211  i NULL   5.455e+01   3.192e+00  
OBS:  56221.148  g NULL   1.293e+01   1.593e+01  
OBS:  56221.160  r NULL   3.896e+01   6.122e+00  
OBS:  56221.176  z NULL   5.979e+01   1.544e+01  
OBS:  56222.105  i NULL   6.608e+01   9.290e+00  
OBS:  56222.312  g NULL   1.403e+01   4.140e+00  
OBS:  56222.324  r NULL   7.218e+01   1.526e+01  
OBS:  56222.340  z NULL   1.042e+02   4.091e+01  
OBS:  56228.297  g NULL   2.566e+01   1.504e+01  
OBS:  56228.305  r NULL   3.121e+01   5.539e+00  
OBS:  56228.312  i NULL   5.226e+01   9.473e+00  
OBS:  56228.320  z NULL   3.415e+01   5.841e+00  
OBS:  56229.320  g NULL   4.366e+00   1.406e+01  
OBS:  56229.332  r NULL   3.463e+01   7.292e+00  
OBS:  56229.348  i NULL   4.982e+01   1.299e+01  
OBS:  56230.070  z NULL   3.553e+01   7.169e+00  
OBS:  56230.316  g NULL   1.832e+01   1.369e+01  
OBS:  56230.328  r NULL   3.071e+01   6.709e+00  
OBS:  56230.344  i NULL   2.871e+01   1.241e+01  
OBS:  56231.301  g NULL   1.041e+01   1.167e+01  
OBS:  56231.316  r NULL   3.683e+01   6.072e+00  
OBS:  56231.328  i NULL   3.880e+01   1.050e+01  
OBS:  56231.344  z NULL   3.151e+01   5.826e+00  
OBS:  56235.297  g NULL   1.768e+01   9.650e+00  
OBS:  56235.312  r NULL   3.833e+01   4.733e+00  
OBS:  56235.324  i NULL   4.539e+01   6.709e+00  
OBS:  56235.340  z NULL   3.405e+01   6.784e+00  
OBS:  56236.312  g NULL   3.141e+00   7.819e+00  
OBS:  56236.324  r NULL   3.934e+01   3.820e+00  
OBS:  56236.340  i NULL   4.123e+01   6.145e+00  
OBS:  56237.074  z NULL   4.025e+01   7.056e+00  
OBS:  56237.340  g NULL   5.753e+00   1.183e+01  
OBS:  56238.051  r NULL   2.610e+01   4.357e+00  
OBS:  56238.059  i NULL   3.784e+01   5.530e+00  
OBS:  56238.340  g NULL   2.391e+01   1.064e+01  
OBS:  56243.047  z NULL   4.332e+01   8.369e+00  
OBS:  56243.320  g NULL   9.646e+00   4.216e+00  
OBS:  56243.336  r NULL   3.018e+01   3.368e+00  
OBS:  56244.039  i NULL   4.247e+01   7.090e+00  
OBS:  56244.309  g NULL   5.577e+00   4.137e+00  
OBS:  56244.320  r NULL   2.909e+01   3.292e+00  
OBS:  56245.047  z NULL   3.336e+01   5.055e+00  
OBS:  56245.320  g NULL   6.250e+00   4.248e+00  
OBS:  56246.055  r NULL   3.127e+01   2.482e+00  
OBS:  56246.070  i NULL   4.447e+01   3.995e+00  
OBS:  56247.223  g NULL   4.831e+00   2.998e+00  
OBS:  56247.230  z NULL   3.588e+01   4.443e+00  
OBS:  56248.305  r NULL   3.147e+01   2.474e+00  
OBS:  56248.316  i NULL   4.644e+01   4.336e+00  
