SURVEY: DES   
SNID:   133454   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      36.750000  deg 
DECL:    -4.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0283    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 87 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.188  g NULL   2.670e+01   9.443e+00  
OBS:  56178.195  r NULL   2.482e+01   7.196e+00  
OBS:  56178.203  i NULL   1.734e+01   6.847e+00  
OBS:  56178.211  z NULL   1.684e+01   7.927e+00  
OBS:  56180.172  g NULL   2.636e+01   4.101e+00  
OBS:  56180.188  r NULL   2.827e+01   3.237e+00  
OBS:  56180.195  i NULL   2.347e+01   4.427e+00  
OBS:  56180.203  z NULL   1.111e+01   4.971e+00  
OBS:  56188.148  g NULL   3.004e+01   1.802e+01  
OBS:  56188.289  r NULL   4.252e+01   4.106e+00  
OBS:  56188.297  i NULL   2.186e+01   8.157e+00  
OBS:  56188.312  z NULL   2.824e+01   5.425e+00  
OBS:  56194.145  g NULL   4.343e+01   4.841e+00  
OBS:  56194.156  r NULL   4.807e+01   2.941e+00  
OBS:  56194.172  i NULL   3.014e+01   4.684e+00  
OBS:  56194.188  z NULL   4.551e+01   4.551e+00  
OBS:  56207.188  g NULL   4.516e+01   4.544e+00  
OBS:  56207.195  r NULL   5.257e+01   3.625e+00  
OBS:  56207.203  i NULL   4.176e+01   6.310e+00  
OBS:  56207.219  z NULL   4.762e+01   6.024e+00  
OBS:  56215.195  g NULL   4.331e+01   2.935e+00  
OBS:  56215.203  r NULL   5.596e+01   2.458e+00  
OBS:  56215.211  i NULL   4.174e+01   2.777e+00  
OBS:  56215.227  z NULL   4.392e+01   3.533e+00  
OBS:  56221.090  g NULL   4.788e+01   6.394e+00  
OBS:  56221.105  r NULL   5.921e+01   5.229e+00  
OBS:  56221.113  i NULL   4.730e+01   5.663e+00  
OBS:  56221.117  z NULL   5.145e+01   7.770e+00  
OBS:  56222.270  g NULL   3.067e+01   7.838e+00  
OBS:  56222.273  r NULL   4.940e+01   5.805e+00  
OBS:  56222.281  i NULL   3.695e+01   1.701e+01  
OBS:  56222.289  z NULL   3.608e+01   8.099e+00  
OBS:  56228.234  g NULL   2.807e+01   1.238e+01  
OBS:  56228.242  r NULL   4.814e+01   5.662e+00  
OBS:  56228.258  i NULL   4.671e+01   1.206e+01  
OBS:  56228.270  z NULL   4.314e+01   6.703e+00  
OBS:  56229.258  g NULL   8.215e+00   1.723e+01  
OBS:  56229.270  r NULL   4.279e+01   8.119e+00  
OBS:  56229.285  i NULL   1.796e+01   1.507e+01  
OBS:  56229.297  z NULL   2.467e+01   8.917e+00  
OBS:  56230.273  g NULL   2.830e+01   1.386e+01  
OBS:  56230.277  r NULL   3.865e+01   6.461e+00  
OBS:  56230.285  i NULL   4.570e+01   1.124e+01  
OBS:  56230.293  z NULL   3.726e+01   6.201e+00  
OBS:  56231.242  g NULL   9.970e+00   9.806e+00  
OBS:  56231.258  r NULL   3.379e+01   5.004e+00  
OBS:  56231.273  i NULL   4.374e+01   9.698e+00  
OBS:  56231.277  z NULL   4.394e+01   5.373e+00  
OBS:  56235.242  g NULL   2.169e+01   6.911e+00  
OBS:  56235.258  r NULL   4.031e+01   4.004e+00  
OBS:  56235.270  i NULL   2.496e+01   7.272e+00  
OBS:  56235.277  z NULL   2.246e+01   6.998e+00  
OBS:  56236.258  g NULL   2.209e+01   6.581e+00  
OBS:  56236.270  r NULL   3.122e+01   4.314e+00  
OBS:  56236.277  i NULL   3.869e+01   6.049e+00  
OBS:  56236.285  z NULL   3.334e+01   7.833e+00  
OBS:  56237.289  g NULL   1.734e+01   2.678e+01  
OBS:  56237.297  r NULL   8.567e+01   4.073e+01  
OBS:  56237.301  i NULL   2.678e+01   4.384e+01  
OBS:  56237.316  z NULL   7.843e+01   2.571e+01  
OBS:  56238.301  g NULL   3.466e+01   4.139e+01  
OBS:  56238.316  r NULL   1.265e+01   1.371e+01  
OBS:  56238.328  i NULL   3.696e+01   7.974e+00  
OBS:  56243.027  z NULL   2.116e+01   7.835e+00  
OBS:  56243.309  g NULL   1.789e+01   4.545e+00  
