SURVEY: DES   
SNID:   188603   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 100 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56188.191  z NULL   7.152e+01   2.736e+01  
OBS:  56188.340  g NULL   2.172e+01   2.560e+01  
OBS:  56188.355  r NULL   1.604e+01   4.175e+00  
OBS:  56189.195  i NULL   1.193e+01   3.096e+01  
OBS:  56194.215  g NULL   1.416e+01   4.804e+00  
OBS:  56194.223  r NULL   2.690e+01   5.459e+00  
OBS:  56194.227  z NULL   2.958e+01   6.572e+00  
OBS:  56200.234  i NULL   8.336e+01   1.209e+01  
OBS:  56208.160  g NULL   2.702e+01   3.087e+00  
OBS:  56208.176  r NULL   7.142e+01   2.825e+00  
OBS:  56208.191  z NULL   7.235e+01   5.131e+00  
OBS:  56210.156  i NULL   7.674e+01   7.193e+00  
OBS:  56216.164  g NULL   9.500e+00   2.744e+00  
OBS:  56216.176  r NULL   6.042e+01   2.382e+00  
OBS:  56216.191  z NULL   7.298e+01   4.283e+00  
OBS:  56219.211  i NULL   7.478e+01   3.344e+00  
OBS:  56221.148  g NULL   4.348e+00   1.593e+01  
OBS:  56221.160  r NULL   4.253e+01   6.142e+00  
OBS:  56221.176  z NULL   6.265e+01   1.545e+01  
OBS:  56222.105  i NULL   6.338e+01   9.290e+00  
OBS:  56222.312  g NULL   1.470e+01   4.141e+00  
OBS:  56222.324  r NULL   5.092e+01   1.524e+01  
OBS:  56222.340  z NULL   5.615e+01   4.088e+01  
OBS:  56228.297  g NULL  -1.240e+01   1.504e+01  
OBS:  56228.305  r NULL   3.133e+01   5.540e+00  
OBS:  56228.312  i NULL   5.359e+01   9.477e+00  
OBS:  56228.320  z NULL   5.429e+01   5.897e+00  
OBS:  56229.320  g NULL  -5.541e+00   1.406e+01  
OBS:  56229.332  r NULL   3.121e+01   7.287e+00  
OBS:  56229.348  i NULL   3.754e+01   1.297e+01  
OBS:  56230.070  z NULL   5.818e+01   7.222e+00  
OBS:  56230.316  g NULL  -2.016e+01   1.369e+01  
OBS:  56230.328  r NULL   2.929e+01   6.707e+00  
OBS:  56230.344  i NULL   4.833e+01   1.243e+01  
OBS:  56231.301  g NULL  -1.841e+01   1.167e+01  
OBS:  56231.316  r NULL   4.051e+01   6.078e+00  
OBS:  56231.328  i NULL   4.137e+01   1.051e+01  
OBS:  56231.344  z NULL   5.281e+01   5.881e+00  
OBS:  56235.297  g NULL  -1.168e+01   9.643e+00  
OBS:  56235.312  r NULL   1.850e+01   4.686e+00  
OBS:  56235.324  i NULL   2.945e+01   6.677e+00  
OBS:  56235.340  z NULL   5.218e+01   6.825e+00  
OBS:  56236.312  g NULL   2.550e+01   7.828e+00  
OBS:  56236.324  r NULL   1.763e+01   3.757e+00  
OBS:  56236.340  i NULL   3.315e+01   6.125e+00  
OBS:  56237.074  z NULL   5.717e+01   7.097e+00  
OBS:  56237.340  g NULL  -2.406e+00   1.182e+01  
OBS:  56238.051  r NULL   2.574e+01   4.349e+00  
OBS:  56238.059  i NULL   3.425e+01   5.518e+00  
OBS:  56238.340  g NULL   1.068e+01   1.063e+01  
OBS:  56243.047  z NULL   3.070e+01   8.351e+00  
OBS:  56243.320  g NULL   4.634e-01   4.202e+00  
OBS:  56243.336  r NULL   1.324e+01   3.317e+00  
OBS:  56244.039  i NULL   3.146e+01   7.066e+00  
OBS:  56244.309  g NULL   9.757e+00   4.129e+00  
OBS:  56244.320  r NULL   1.390e+01   3.244e+00  
OBS:  56245.047  z NULL   3.764e+01   5.066e+00  
OBS:  56245.320  g NULL   7.029e+00   4.234e+00  
OBS:  56246.055  r NULL   9.622e+00   2.401e+00  
OBS:  56246.070  i NULL   2.295e+01   3.922e+00  
OBS:  56247.223  g NULL   2.963e+00   2.985e+00  
OBS:  56247.230  z NULL   3.987e+01   4.455e+00  
OBS:  56248.305  r NULL   9.806e+00   2.390e+00  
OBS:  56248.316  i NULL   2.439e+01   4.263e+00  
OBS:  56258.152  g NULL  -1.706e+01   1.264e+01  
OBS:  56258.168  z NULL   3.003e+01   6.013e+00  
OBS:  56258.273  r NULL   1.506e+01   7.784e+00  
OBS:  56258.281  i NULL   9.164e+00   1.262e+01  
OBS:  56261.266  g NULL   3.250e+00   1.009e+01  
OBS:  56261.273  r NULL   2.727e+00   4.188e+00  
OBS:  56261.281  i NULL   1.429e+01   7.038e+00  
OBS:  56261.289  z NULL   2.860e+01   4.926e+00  
OBS:  56275.152  g NULL  -4.028e+00   3.312e+00  
OBS:  56275.172  r NULL   1.423e+00   2.244e+00  
OBS:  56275.191  i NULL   1.556e+01   4.505e+00  
OBS:  56275.203  z NULL   1.272e+01   5.333e+00  
OBS:  56283.203  g NULL  -8.598e+00   6.289e+00  
OBS:  56283.211  r NULL   2.974e+00   3.328e+00  
OBS:  56283.215  i NULL   6.841e+00   5.821e+00  
OBS:  56283.223  z NULL   1.452e+01   5.053e+00  
OBS:  56288.199  g NULL   2.031e+01   1.180e+01  
OBS:  56288.215  r NULL  -2.578e+00   6.182e+00  
OBS:  56289.109  i NULL   1.804e+01   7.090e+00  
OBS:  56289.125  z NULL   1.779e+01   5.435e+00  
OBS:  56292.098  g NULL  -1.010e+01   1.165e+01  
OBS:  56292.102  r NULL  -3.800e+00   4.831e+00  
OBS:  56292.191  i NULL  -4.004e-01   5.603e+00  
OBS:  56292.199  z NULL   1.590e+01   5.169e+00  
OBS:  56304.051  g NULL   6.113e-01   2.484e+00  
OBS:  56304.055  r NULL   5.866e+00   1.666e+00  
OBS:  56304.070  i NULL   5.450e+00   2.515e+00  
OBS:  56304.086  z NULL   1.521e+01   3.947e+00  
OBS:  56312.055  g NULL   5.051e+00   7.570e+00  
OBS:  56312.066  r NULL   1.003e+00   2.965e+00  
OBS:  56312.090  i NULL   1.805e+01   5.035e+00  
OBS:  56312.113  z NULL   1.539e+01   5.438e+00  
OBS:  56320.043  g NULL   7.014e+00   6.171e+00  
OBS:  56320.051  r NULL   4.159e+00   2.494e+00  
OBS:  56320.059  i NULL   7.588e+00   3.660e+00  
OBS:  56320.070  z NULL   8.915e+00   4.400e+00  
