SURVEY: DES   
SNID:   123244   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 20 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56320.043  g NULL   9.700e-01   6.168e+00  
OBS:  56320.051  r NULL  -3.608e+00   2.490e+00  
OBS:  56320.059  i NULL   3.124e+00   3.653e+00  
OBS:  56320.070  z NULL  -5.259e+00   4.395e+00  
OBS:  56328.047  g NULL   2.065e+00   3.351e+00  
OBS:  56328.055  r NULL   3.388e+00   2.403e+00  
OBS:  56328.070  i NULL  -4.929e+00   4.046e+00  
OBS:  56328.086  z NULL  -4.652e+00   6.782e+00  
OBS:  56336.062  g NULL   2.557e+02   6.435e+00  
OBS:  56336.082  r NULL   1.341e+02   3.997e+00  
OBS:  56337.062  i NULL   2.122e+02   5.007e+00  
OBS:  56337.078  z NULL   1.539e+02   4.744e+00  
OBS:  56345.039  g NULL   2.379e+02   8.660e+00  
OBS:  56345.055  r NULL   2.285e+02   5.780e+00  
OBS:  56346.055  i NULL   3.076e+02   8.360e+00  
OBS:  56348.027  z NULL   3.023e+02   7.583e+00  
OBS:  56350.023  g NULL   1.945e+02   7.981e+00  
OBS:  56350.027  r NULL   2.228e+02   5.821e+00  
OBS:  56350.035  i NULL   2.927e+02   8.703e+00  
OBS:  56351.023  z NULL   2.746e+02   7.988e+00  
