SURVEY: DES   
SNID:   199416   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:     0.7460 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 133 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56188.160  g NULL   1.496e+00   5.686e+00  
OBS:  56188.176  r NULL  -5.518e+00   5.572e+00  
OBS:  56188.211  i NULL  -2.887e+00   4.522e+00  
OBS:  56188.238  z NULL   1.187e+01   3.407e+00  
OBS:  56189.254  g NULL   4.664e+00   2.289e+00  
OBS:  56189.270  r NULL   5.872e+00   3.273e+00  
OBS:  56189.281  i NULL   1.401e+01   9.052e+00  
OBS:  56189.312  z NULL   1.124e+01   2.973e+00  
OBS:  56194.258  g NULL   5.431e+00   2.646e+00  
OBS:  56194.270  r NULL   1.851e+01   1.537e+00  
OBS:  56194.285  i NULL   2.529e+01   2.349e+00  
OBS:  56194.305  z NULL   1.503e+01   2.403e+00  
OBS:  56202.160  g NULL   2.463e+00   4.800e+00  
OBS:  56202.176  r NULL   4.369e+01   2.474e+00  
OBS:  56202.191  i NULL   5.407e+01   4.292e+00  
OBS:  56202.215  z NULL   3.911e+01   2.811e+00  
OBS:  56210.172  g NULL   8.191e+00   3.706e+00  
OBS:  56210.188  r NULL   4.958e+01   3.358e+00  
OBS:  56210.203  i NULL   7.385e+01   3.505e+00  
OBS:  56210.234  z NULL   5.337e+01   3.975e+00  
OBS:  56218.172  g NULL   1.112e+01   1.291e+00  
OBS:  56218.191  r NULL   4.619e+01   1.315e+00  
OBS:  56218.211  i NULL   7.076e+01   2.023e+00  
OBS:  56219.156  z NULL   5.572e+01   2.201e+00  
OBS:  56221.273  g NULL   1.495e+01   3.931e+00  
OBS:  56221.281  r NULL   3.563e+01   5.638e+00  
OBS:  56221.297  i NULL   7.153e+01   4.696e+00  
OBS:  56221.324  z NULL   6.291e+01   1.445e+01  
OBS:  56222.074  g NULL   7.263e+00   5.915e+00  
OBS:  56222.090  r NULL   3.326e+01   2.711e+00  
OBS:  56222.113  i NULL   7.128e+01   3.593e+00  
OBS:  56222.133  z NULL   5.339e+01   5.157e+00  
OBS:  56228.059  g NULL   8.098e+00   7.697e+00  
OBS:  56228.066  r NULL   2.764e+01   2.455e+00  
OBS:  56228.086  i NULL   6.337e+01   5.254e+00  
OBS:  56228.109  z NULL   5.122e+01   4.246e+00  
OBS:  56229.047  g NULL  -9.776e+00   2.392e+01  
OBS:  56229.059  r NULL   3.240e+01   3.904e+00  
OBS:  56229.074  i NULL   5.795e+01   5.539e+00  
OBS:  56229.102  z NULL   5.226e+01   4.949e+00  
OBS:  56230.059  g NULL   1.321e+01   6.577e+00  
OBS:  56230.102  r NULL   2.207e+01   2.952e+00  
OBS:  56230.113  i NULL   4.668e+01   5.255e+00  
OBS:  56230.145  z NULL   4.762e+01   2.813e+00  
OBS:  56231.043  g NULL   8.104e+00   6.048e+00  
OBS:  56231.059  r NULL   2.357e+01   2.595e+00  
OBS:  56231.070  i NULL   5.011e+01   4.349e+00  
OBS:  56231.102  z NULL   4.236e+01   3.375e+00  
OBS:  56235.039  g NULL   6.978e+00   5.188e+00  
OBS:  56235.047  r NULL   1.707e+01   3.726e+00  
OBS:  56235.062  i NULL   4.763e+01   4.293e+00  
OBS:  56235.090  z NULL   5.178e+01   8.290e+00  
OBS:  56236.047  g NULL   8.666e+00   4.878e+00  
OBS:  56236.062  r NULL   1.262e+01   2.677e+00  
