SURVEY: DES   
SNID:   70795   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      34.500000  deg 
DECL:    -5.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0227    MW E(B-V) 
REDSHIFT_SPEC:     0.6469 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 116 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56187.156  g NULL   2.664e+00   1.704e+00  
OBS:  56187.172  r NULL   1.284e-01   1.252e+00  
OBS:  56187.188  i NULL   2.513e+00   1.898e+00  
OBS:  56187.211  z NULL   1.110e+00   2.176e+00  
OBS:  56189.148  g NULL   4.412e+00   9.761e+00  
OBS:  56189.160  r NULL   1.699e+00   3.877e+00  
OBS:  56189.176  i NULL   3.736e+00   8.071e+00  
OBS:  56189.203  z NULL   8.683e+00   4.695e+00  
OBS:  56194.121  g NULL   5.977e+00   3.774e+00  
OBS:  56194.129  r NULL   7.021e+00   2.357e+00  
OBS:  56200.156  i NULL   4.032e+01   8.103e+00  
OBS:  56200.180  z NULL   2.652e+01   5.658e+00  
OBS:  56207.156  g NULL   1.058e+01   2.305e+00  
OBS:  56207.172  r NULL   4.652e+01   1.840e+00  
OBS:  56209.191  i NULL   4.971e+01   2.346e+00  
OBS:  56209.215  z NULL   5.370e+01   2.422e+00  
OBS:  56215.164  g NULL   9.586e+00   1.623e+00  
OBS:  56215.180  r NULL   4.237e+01   1.374e+00  
OBS:  56217.152  i NULL   4.946e+01   1.693e+00  
OBS:  56217.191  z NULL   5.047e+01   2.053e+00  
OBS:  56221.062  g NULL   3.954e+00   4.492e+00  
OBS:  56221.074  r NULL   2.923e+01   3.631e+00  
OBS:  56221.195  i NULL   5.786e+01   1.351e+01  
OBS:  56221.227  z NULL   4.459e+01   4.103e+00  
OBS:  56222.047  g NULL  -2.270e+00   6.422e+00  
OBS:  56222.062  r NULL   2.792e+01   3.177e+00  
OBS:  56222.191  i NULL   4.801e+01   9.843e+00  
OBS:  56222.211  z NULL   4.268e+01   4.905e+00  
OBS:  56228.031  g NULL   1.714e+01   2.612e+01  
OBS:  56228.047  r NULL   1.941e+01   1.165e+01  
OBS:  56228.156  i NULL   3.439e+01   5.223e+00  
OBS:  56228.188  z NULL   3.676e+01   2.928e+00  
OBS:  56229.031  g NULL  -2.834e+01   3.075e+01  
OBS:  56229.156  r NULL   1.973e+01   3.618e+00  
OBS:  56229.172  i NULL   3.323e+01   7.084e+00  
OBS:  56229.199  z NULL   3.416e+01   2.997e+00  
OBS:  56230.035  g NULL   5.656e+00   9.316e+00  
OBS:  56230.043  r NULL   2.009e+01   3.885e+00  
OBS:  56230.191  i NULL   1.802e+01   6.330e+00  
OBS:  56230.215  z NULL   3.488e+01   2.996e+00  
OBS:  56231.035  g NULL   2.636e+01   7.711e+00  
OBS:  56231.156  r NULL   1.719e+01   2.678e+00  
OBS:  56231.172  i NULL   2.787e+01   4.822e+00  
OBS:  56231.191  z NULL   3.274e+01   3.081e+00  
OBS:  56235.145  g NULL   1.034e+01   3.792e+00  
OBS:  56235.160  r NULL   1.138e+01   1.774e+00  
OBS:  56235.172  i NULL   1.641e+01   3.219e+00  
OBS:  56235.195  z NULL   2.786e+01   2.984e+00  
OBS:  56236.160  g NULL   1.761e+00   2.002e+00  
OBS:  56236.172  r NULL   7.346e+00   1.884e+00  
OBS:  56236.188  i NULL   2.358e+01   2.822e+00  
OBS:  56236.207  z NULL   2.830e+01   3.236e+00  
OBS:  56237.176  g NULL   1.826e-01   3.440e+00  
OBS:  56237.188  r NULL   7.726e+00   2.261e+00  
OBS:  56237.207  i NULL   1.661e+01   2.883e+00  
OBS:  56237.238  z NULL   2.715e+01   3.903e+00  
OBS:  56238.188  g NULL  -1.632e+00   2.972e+00  
OBS:  56238.199  r NULL   5.707e+00   2.029e+00  
OBS:  56238.219  i NULL   1.373e+01   3.249e+00  
OBS:  56238.250  z NULL   2.378e+01   4.884e+00  
OBS:  56243.203  g NULL   4.733e-01   1.690e+00  
OBS:  56243.211  r NULL   5.731e+00   1.232e+00  
OBS:  56243.223  i NULL   1.277e+01   1.868e+00  
OBS:  56243.250  z NULL   2.618e+01   2.467e+00  
OBS:  56244.180  g NULL  -2.664e+00   1.783e+00  
OBS:  56244.188  r NULL   3.278e+00   1.378e+00  
OBS:  56244.203  i NULL   1.057e+01   2.000e+00  
OBS:  56244.223  z NULL   1.675e+01   2.255e+00  
OBS:  56245.191  g NULL   3.703e+00   4.786e+00  
OBS:  56245.199  r NULL   7.989e+00   1.187e+00  
OBS:  56245.219  i NULL   9.777e+00   2.088e+00  
OBS:  56245.246  z NULL   2.928e+01   5.945e+00  
OBS:  56246.234  g NULL   1.327e+00   2.000e+00  
OBS:  56246.246  r NULL   2.410e+00   3.170e+00  
OBS:  56246.262  i NULL   1.043e+01   5.647e+00  
OBS:  56246.285  z NULL   1.799e+01   1.278e+01  
OBS:  56248.207  g NULL  -9.022e-01   1.752e+00  
OBS:  56248.215  r NULL   4.698e+00   1.330e+00  
OBS:  56248.230  i NULL   1.074e+01   2.218e+00  
OBS:  56248.250  z NULL   1.986e+01   3.054e+00  
OBS:  56258.242  g NULL   1.141e+00   8.081e+00  
OBS:  56258.258  r NULL   6.708e+00   4.420e+00  
OBS:  56259.160  i NULL   2.849e+00   4.541e+00  
OBS:  56259.180  z NULL   1.188e+01   3.068e+00  
OBS:  56261.215  g NULL  -7.588e+00   3.961e+00  
OBS:  56261.230  r NULL   4.205e+00   1.856e+00  
OBS:  56267.156  i NULL   7.355e+00   2.216e+00  
OBS:  56267.180  z NULL   7.749e+00   3.053e+00  
OBS:  56274.160  g NULL  -2.847e+00   2.035e+00  
OBS:  56274.176  r NULL   2.529e+00   1.446e+00  
OBS:  56275.223  i NULL   6.388e+00   3.011e+00  
OBS:  56276.191  z NULL  -2.629e+00   3.403e+00  
