SURVEY: DES   
SNID:   92192   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:     0.5912 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 51 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56281.160  g NULL  -2.633e-01   2.075e+00  
OBS:  56281.184  r NULL   7.843e+00   1.287e+00  
OBS:  56281.203  i NULL   5.818e+00   1.805e+00  
OBS:  56281.227  z NULL   3.457e+00   2.292e+00  
OBS:  56288.086  g NULL   8.530e+00   4.855e+00  
OBS:  56288.094  r NULL   2.275e+01   2.165e+00  
OBS:  56288.109  i NULL   2.387e+01   3.096e+00  
OBS:  56288.141  z NULL   2.461e+01   2.626e+00  
OBS:  56289.227  g NULL   6.545e+00   6.495e+00  
OBS:  56289.242  r NULL   2.383e+01   2.745e+00  
OBS:  56289.258  i NULL   2.888e+01   5.117e+00  
OBS:  56292.035  z NULL   3.264e+01   2.154e+00  
OBS:  56292.141  g NULL   9.195e+00   3.070e+00  
OBS:  56292.156  r NULL   4.196e+01   1.928e+00  
OBS:  56292.172  i NULL   3.611e+01   2.749e+00  
OBS:  56303.039  g NULL   9.446e+00   1.415e+00  
OBS:  56303.051  r NULL   6.476e+01   1.539e+00  
OBS:  56303.070  i NULL   5.886e+01   1.814e+00  
OBS:  56303.094  z NULL   5.286e+01   2.425e+00  
OBS:  56311.043  g NULL   6.774e+00   2.682e+00  
OBS:  56311.055  r NULL   5.151e+01   1.802e+00  
OBS:  56311.074  i NULL   5.760e+01   2.634e+00  
OBS:  56311.098  z NULL   5.444e+01   2.643e+00  
OBS:  56317.125  g NULL   8.811e+00   4.223e+00  
OBS:  56317.141  r NULL   4.203e+01   2.034e+00  
OBS:  56318.109  i NULL   4.567e+01   2.920e+00  
OBS:  56318.141  z NULL   3.846e+01   3.064e+00  
OBS:  56321.090  g NULL   1.201e+01   6.635e+00  
OBS:  56321.098  r NULL   3.155e+01   2.968e+00  
OBS:  56321.109  i NULL   3.832e+01   3.491e+00  
OBS:  56321.141  z NULL   3.945e+01   3.052e+00  
OBS:  56332.039  g NULL  -2.670e+00   1.462e+00  
OBS:  56332.051  r NULL   1.434e+01   1.022e+00  
OBS:  56332.070  i NULL   2.550e+01   1.663e+00  
OBS:  56332.094  z NULL   3.000e+01   2.640e+00  
OBS:  56340.043  g NULL  -3.846e+00   2.751e+00  
OBS:  56340.055  r NULL   1.026e+01   1.662e+00  
OBS:  56340.074  i NULL   1.949e+01   2.748e+00  
OBS:  56340.098  z NULL   2.277e+01   3.013e+00  
OBS:  56348.055  g NULL   2.923e-01   3.249e+00  
OBS:  56348.070  r NULL   6.220e+00   2.104e+00  
OBS:  56349.004  i NULL   8.826e+00   2.362e+00  
OBS:  56349.027  z NULL   1.834e+01   2.453e+00  
OBS:  56350.043  g NULL   2.488e+00   3.836e+00  
OBS:  56350.055  r NULL   6.127e+00   1.820e+00  
OBS:  56350.070  i NULL   9.040e+00   3.166e+00  
OBS:  56350.098  z NULL   1.617e+01   4.870e+00  
OBS:  56351.043  g NULL  -6.769e-01   3.351e+00  
OBS:  56351.055  r NULL   5.454e+00   1.766e+00  
OBS:  56351.070  i NULL   1.104e+01   3.067e+00  
OBS:  56351.098  z NULL   2.717e+01   4.808e+00  
