SURVEY: DES   
SNID:   199726   
IAUC:    UNKNOWN 
SNTYPE:  22 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.1835 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 36 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56288.199  g NULL   6.439e+00   1.179e+01  
OBS:  56288.215  r NULL   3.691e+00   6.181e+00  
OBS:  56289.109  i NULL   1.157e+01   7.083e+00  
OBS:  56289.125  z NULL   5.714e-01   5.422e+00  
OBS:  56292.098  g NULL   1.334e+01   1.165e+01  
OBS:  56292.102  r NULL   3.235e+00   4.829e+00  
OBS:  56292.191  i NULL   6.486e+00   5.602e+00  
OBS:  56292.199  z NULL  -4.361e+00   5.159e+00  
OBS:  56304.051  g NULL   2.385e+01   2.604e+00  
OBS:  56304.055  r NULL   5.014e+01   1.969e+00  
OBS:  56304.070  i NULL   5.315e+01   2.739e+00  
OBS:  56304.086  z NULL   3.656e+01   4.001e+00  
OBS:  56312.055  g NULL   5.382e+01   7.695e+00  
OBS:  56312.066  r NULL   6.411e+01   3.243e+00  
OBS:  56312.090  i NULL   7.653e+01   5.250e+00  
OBS:  56312.113  z NULL   5.135e+01   5.521e+00  
OBS:  56320.043  g NULL   2.970e+01   6.247e+00  
OBS:  56320.051  r NULL   5.283e+01   2.723e+00  
OBS:  56320.059  i NULL   6.737e+01   3.903e+00  
OBS:  56320.070  z NULL   4.864e+01   4.498e+00  
OBS:  56328.047  g NULL   2.317e+01   3.449e+00  
OBS:  56328.055  r NULL   4.743e+01   2.612e+00  
OBS:  56328.070  i NULL   5.748e+01   4.220e+00  
OBS:  56328.086  z NULL   6.321e+01   6.891e+00  
OBS:  56336.062  g NULL   1.811e+01   3.757e+00  
OBS:  56336.082  r NULL   4.502e+01   3.161e+00  
OBS:  56337.062  i NULL   6.186e+01   3.184e+00  
OBS:  56337.078  z NULL   4.078e+01   3.834e+00  
OBS:  56345.039  g NULL   8.808e+00   7.154e+00  
OBS:  56345.055  r NULL   4.041e+01   3.873e+00  
OBS:  56346.055  i NULL   5.207e+01   6.084e+00  
OBS:  56348.027  z NULL   3.513e+01   5.071e+00  
OBS:  56350.023  g NULL   9.782e+00   6.844e+00  
OBS:  56350.027  r NULL   4.056e+01   4.036e+00  
OBS:  56350.035  i NULL   5.378e+01   6.774e+00  
OBS:  56351.023  z NULL   3.912e+01   6.147e+00  
