SURVEY: DES   
SNID:   146590   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.3412 +-  0.0050  
 


# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 88 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56188.191  z NULL   3.372e+01   2.733e+01  
OBS:  56188.340  g NULL  -2.095e+01   2.558e+01  
OBS:  56188.355  r NULL   4.441e+00   4.162e+00  
OBS:  56189.195  i NULL   7.564e+01   3.099e+01  
OBS:  56194.215  g NULL   2.485e+01   4.840e+00  
OBS:  56194.223  r NULL   5.467e+01   5.550e+00  
OBS:  56194.227  z NULL   4.521e+01   6.606e+00  
OBS:  56200.234  i NULL   1.401e+02   1.229e+01  
OBS:  56208.160  g NULL   1.102e+02   3.877e+00  
OBS:  56208.176  r NULL   2.115e+02   4.732e+00  
OBS:  56208.191  z NULL   1.378e+02   5.587e+00  
OBS:  56210.156  i NULL   1.891e+02   7.910e+00  
OBS:  56216.164  g NULL   6.972e+01   3.171e+00  
OBS:  56216.176  r NULL   1.675e+02   3.823e+00  
OBS:  56216.191  z NULL   1.155e+02   4.602e+00  
OBS:  56219.211  i NULL   1.581e+02   4.267e+00  
OBS:  56221.148  g NULL   6.920e+01   1.604e+01  
OBS:  56221.160  r NULL   1.299e+02   6.617e+00  
OBS:  56221.176  z NULL   9.510e+01   1.551e+01  
OBS:  56222.105  i NULL   1.093e+02   9.455e+00  
OBS:  56222.312  g NULL   3.655e+01   4.269e+00  
OBS:  56222.324  r NULL   1.401e+02   1.550e+01  
OBS:  56222.340  z NULL   1.304e+02   4.094e+01  
OBS:  56228.297  g NULL  -7.510e+00   1.505e+01  
OBS:  56228.305  r NULL   8.273e+01   5.739e+00  
OBS:  56228.312  i NULL   9.250e+01   9.591e+00  
OBS:  56228.320  z NULL   8.658e+01   6.031e+00  
OBS:  56229.320  g NULL   1.536e+01   1.407e+01  
OBS:  56229.332  r NULL   8.005e+01   7.427e+00  
OBS:  56229.348  i NULL   9.254e+01   1.308e+01  
OBS:  56230.070  z NULL   7.903e+01   7.293e+00  
OBS:  56230.316  g NULL   2.592e+01   1.370e+01  
OBS:  56230.328  r NULL   8.445e+01   6.878e+00  
OBS:  56230.344  i NULL   9.353e+01   1.253e+01  
OBS:  56231.301  g NULL   1.471e+01   1.167e+01  
OBS:  56231.316  r NULL   4.668e+01   6.106e+00  
OBS:  56231.328  i NULL   1.102e+02   1.069e+01  
OBS:  56231.344  z NULL   6.821e+01   5.939e+00  
OBS:  56235.297  g NULL   7.477e+00   9.649e+00  
OBS:  56235.312  r NULL   3.374e+01   4.727e+00  
OBS:  56235.324  i NULL   8.864e+01   6.870e+00  
OBS:  56235.340  z NULL   7.686e+01   6.909e+00  
OBS:  56236.312  g NULL   5.431e+00   7.823e+00  
OBS:  56236.324  r NULL   4.589e+01   3.852e+00  
OBS:  56236.340  i NULL   7.628e+01   6.273e+00  
OBS:  56237.074  z NULL   7.479e+01   7.158e+00  
OBS:  56237.340  g NULL  -9.768e-01   1.183e+01  
OBS:  56238.051  r NULL   2.953e+01   4.368e+00  
OBS:  56238.059  i NULL   8.502e+01   5.721e+00  
OBS:  56238.340  g NULL   4.473e+00   1.064e+01  
OBS:  56243.047  z NULL   6.873e+01   8.431e+00  
OBS:  56243.320  g NULL   7.563e+00   4.215e+00  
OBS:  56243.336  r NULL   3.088e+01   3.368e+00  
OBS:  56244.039  i NULL   6.032e+01   7.140e+00  
OBS:  56244.309  g NULL   5.217e-01   4.136e+00  
OBS:  56244.320  r NULL   2.133e+01   3.268e+00  
OBS:  56245.047  z NULL   5.437e+01   5.121e+00  
OBS:  56245.320  g NULL   9.371e+00   4.250e+00  
OBS:  56246.055  r NULL   1.662e+01   2.426e+00  
OBS:  56246.070  i NULL   5.562e+01   4.049e+00  
OBS:  56247.223  g NULL   2.452e-02   2.997e+00  
OBS:  56247.230  z NULL   4.813e+01   4.487e+00  
OBS:  56248.305  r NULL   1.899e+01   2.421e+00  
OBS:  56248.316  i NULL   4.850e+01   4.347e+00  
OBS:  56258.152  g NULL   2.173e+01   1.264e+01  
OBS:  56258.168  z NULL   2.734e+01   6.009e+00  
OBS:  56258.273  r NULL   2.510e+01   7.797e+00  
OBS:  56258.281  i NULL   3.061e+01   1.264e+01  
OBS:  56261.266  g NULL  -2.879e+00   1.009e+01  
OBS:  56261.273  r NULL   1.276e+01   4.199e+00  
OBS:  56261.281  i NULL   2.251e+01   7.050e+00  
OBS:  56261.289  z NULL   3.540e+01   4.940e+00  
OBS:  56275.152  g NULL  -3.909e+00   3.313e+00  
OBS:  56275.172  r NULL   1.038e+01   2.260e+00  
OBS:  56275.191  i NULL   2.698e+01   4.531e+00  
OBS:  56275.203  z NULL   3.092e+01   5.359e+00  
OBS:  56283.203  g NULL  -7.314e+00   6.287e+00  
OBS:  56283.211  r NULL   5.216e+00   3.335e+00  
OBS:  56283.215  i NULL   2.530e+01   5.845e+00  
OBS:  56283.223  z NULL   3.099e+01   5.079e+00  
OBS:  56288.199  g NULL   3.243e+00   1.179e+01  
OBS:  56288.215  r NULL   1.312e+01   6.190e+00  
OBS:  56289.109  i NULL   1.299e+01   7.091e+00  
OBS:  56289.125  z NULL   1.653e+01   5.435e+00  
OBS:  56292.098  g NULL  -3.514e+00   1.165e+01  
OBS:  56292.102  r NULL   2.049e+01   4.854e+00  
OBS:  56292.191  i NULL   2.611e+01   5.631e+00  
OBS:  56292.199  z NULL   1.501e+01   5.169e+00  
